"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014840","2018-07-17","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  167",",,W",,,,,"   45",",,W",,,,,,,"  233","H,,S",,,,,,,"  330",",,W","  300",",,W",,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-18","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  106",",,W",,,,,"   28",",,W",,,,,,,"  197","H,,S",,,,,,,"  270",",,W","  360",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-19","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  122",",,W",,,,,"   33",",,W",,,,,,,"  217","H,,S",,,,,,,"  190",",,W","  200",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-20","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   46",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  194",",,W",,,,,"   62",",,W",,,,,,,"  247","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,"  116",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-21","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  221",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  194",",,W",,,,,"   34",",,W",,,,,,,"  212","H,,S",,,,,,,"   60",",,W","   70",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-22","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  189",",,W",,,,,"   37",",,W",,,,,,,"  225","H,,S",,,,,,,"   80",",,W","   70",",,W",,,,,,,"   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-23","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   38",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  194",",,W",,,,,"   27",",,W",,,,,,,"  212","H,,S",,,,,,,"  340",",,W","  260",",,W",,,,,,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-24","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  194",",,W",,,,,"   21",",,W",,,,,,,"  226","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,"   63",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-25","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  183",",,W",,,,,"   28",",,W",,,,,,,"  232","H,,S",,,,,,,"  260",",,W","   10",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-26","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  250",",,W","  183",",,W",,,,,"   38",",,W",,,,,,,"  223","H,,S",,,,,,,"  300",",,W","  330",",,W",,,,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-27","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  233",",,W","  156",",,W",,,,,"   34",",,W",,,,,,,"  203","H,,S",,,,,,,"  270",",,W","  330",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-28","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  133",",,W",,,,,"   20",",,W",,,,,,,"  194","H,,S",,,,,,,"  280",",,W","  250",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-29","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  128",",,W",,,,,"   21",",,W",,,,,,,"  202","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-30","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  144",",,W",,,,,"   23",",,W",,,,,,,"  212","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-07-31","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    8",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  161",",,W",,,,,"   24",",,W",,,,,,,"  225","H,,S",,,,,,,"   60",",,W","  100",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-01","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  283",",,W","  189",",,W",,,,,"   27",",,W",,,,,,,"  232","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-02","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  194",",,W",,,,,"   41",",,W",,,,,,,"  236","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-03","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  161",",,W",,,,,"   20",",,W",,,,,,,"  221","H,,S",,,,,,,"  240",",,W","  290",",,W",,,,,,,"   54",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-04","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  150",",,W",,,,,"   38",",,W",,,,,,,"  236","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-05","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  317",",,W","  244",",,W",,,,,"   64",",,W",,,,,,,"  276","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-06","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   97",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  200",",,W",,,,,"   18",",,W",,,,,,,"  244","H,,S",,,,,,,"  260",",,W","  250",",,W",,,,,,,"  107",",,W","  143",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-07","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   10",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  189",",,W",,,,,"   17",",,W",,,,,,,"  231","H,,S",,,,,,,"  230",",,W","  260",",,W",,,,,,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-08","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  167",",,W",,,,,"   26",",,W",,,,,,,"  226","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-09","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   10",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  200",",,W",,,,,"   39",",,W",,,,,,,"  236","H,,S",,,,,,,"  210",",,W","  300",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-10","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  178",",,W",,,,,"   28",",,W",,,,,,,"  242","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-11","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  167",",,W",,,,,"   21",",,W",,,,,,,"  234","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-12","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  167",",,W",,,,,"   23",",,W",,,,,,,"  239","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-13","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  161",",,W",,,,,"   16",",,W",,,,,,,"  238","H,,S",,,,,,,"  280",",,W","  270",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-14","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  178",",,W",,,,,"   22",",,W",,,,,,,"  238","H,,S",,,,,,,"  220",",,W","  270",",,W",,,,,,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-15","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  206",",,W",,,,,"   22",",,W",,,,,,,"  253","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-16","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  200",",,W",,,,,"   25",",,W",,,,,,,"  247","H,,S",,,,,,,"  320",",,W","  280",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-17","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   38",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  194",",,W",,,,,"   14",",,W",,,,,,,"  233","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,"   58",",,W","   67",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-18","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  183",",,W",,,,,"   30",",,W",,,,,,,"  227","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-19","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  172",",,W",,,,,"   13",",,W",,,,,,,"  223","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-20","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  178",",,W",,,,,"   41",",,W",,,,,,,"  224","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-21","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  168",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  178",",,W",,,,,"   44",",,W",,,,,,,"  221","H,,S",,,,,,,"  340",",,W","  320",",,W",,,,,,,"  103",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-22","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  144",",,W",,,,,"   41",",,W",,,,,,,"  202","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-23","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  133",",,W",,,,,"   32",",,W",,,,,,,"  199","H,,S",,,,,,,"  200",",,W","  220",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-24","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   46",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  161",",,W",,,,,"   43",",,W",,,,,,,"  194","H,,S",,,,,,,"  190",",,W","  160",",,W",,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-25","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  208",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  189",",,W",,,,,"   48",",,W",,,,,,,"  208","H,,S",,,,,,,"  200",",,W","  190",",,W",,,,,,,"  103",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-26","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  269",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  200",",,W",,,,,"   25",",,W",,,,,,,"  244","H,,S",,,,,,,"  310",",,W","  290",",,W",,,,,,,"  107",",,W","  161",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-27","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  356",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  211",",,W",,,,,"   61",",,W",,,,,,,"  246","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,"  112",",,W","  161",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-28","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  572",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  200",",,W",,,,,"   57",",,W",,,,,,,"  258","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,"  112",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-29","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   84",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  139",",,W",,,,,"   41",",,W",,,,,,,"  211","H,,S",,,,,,,"  140",",,W","  130",",,W",,,,,,,"   89",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-30","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  117",",,W",,,,,"   25",",,W",,,,,,,"  166","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-08-31","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  133",",,W",,,,,"   35",",,W",,,,,,,"  192","H,,S",,,,,,,"  210",",,W","  210",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-09-01","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  259",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  211",",,W",,,,,"   37",",,W",,,,,,,"  234","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,"   94",",,W","  107",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-09-02","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","  297",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  211",",,W",,,,,"   46",",,W",,,,,,,"  244","H,,S",,,,,,,"  210",",,W","  250",",,W",,,,,,,"   98",",,W","  134",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-09-03","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   76",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  211",",,W",,,,,"   19",",,W",,,,,,,"  233","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014840","2018-09-04","43.17111","-86.23667","190.5","MUSKEGON CO AIRPORT, MI US","   28",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  211",",,W",,,,,"   36",",,W",,,,,,,"  252","H,,S",,,,,,,"  200",",,W","  150",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
