"USC00367167","2018-06-24","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","   86",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  161",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,"    1",",,7",,,,,,,,
"USC00367167","2018-06-25","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","   25",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   83",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,
"USC00367167","2018-06-26","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  100",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,
"USC00367167","2018-06-27","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","    3",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  111",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,
"USC00367167","2018-06-28","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","  114",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  172",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,"    1",",,7",,,,,,,,
"USC00367167","2018-06-29","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","    8",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,
"USC00367167","2018-06-30","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  150",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,
"USC00367167","2018-07-01","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  161",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,
"USC00367167","2018-07-02","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,
"USC00367167","2018-07-03","40.6515","-78.5551","463.3","PRINCE GALLITZIN STATE PARK, PA US","   61",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  178",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,"    1",",,7",,,,,,,,
