"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00515842","2017-02-03","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  267",",,7","  139",",,7",,,,,"  167",",,7,0430",,
"USC00515842","2017-02-05","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   64",",,7,0430",,,,,"  278",",,7","  167",",,7",,,,,"  261",",,7,0430",,
"USC00515842","2017-02-06","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  152",",,7,0430",,,,,"  278",",,7","  167",",,7",,,,,"  256",",,7,0430",,
"USC00515842","2017-02-08","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  278",",,7","  150",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-02-09","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  278",",,7","  150",",,7",,,,,"  261",",,7,0430",,
"USC00515842","2017-02-10","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   25",",,7,0430",,,,,"  278",",,7","  150",",,7",,,,,"  228",",,7,0430",,
"USC00515842","2017-02-12","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  305",",,7,0430",,,,,"  283",",,7","  200",",,7",,,,,"  256",",,7,0430",,
"USC00515842","2017-02-13","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  283",",,7","  200",",,7",,,,,"  244",",,7,0430",,
"USC00515842","2017-02-14","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  283",",,7","  200",",,7",,,,,"  256",",,7,0430",,
"USC00515842","2017-02-16","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   51",",,7,0430",,,,,,,,,,,,,,,,
"USC00515842","2017-02-17","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  283",",,7","  189",",,7",,,,,"  194",",,7,0430",,
"USC00515842","2017-02-19","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  278",",,7","  167",",,7",,,,,"  256",",,7,0430",,
"USC00515842","2017-02-20","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  278",",,7","  156",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-02-21","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  278",",,7","  156",",,7",,,,,"  256",",,7,0430",,
"USC00515842","2017-02-24","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  278",",,7","  150",",,7",,,,,"  156",",,7,0430",,
"USC00515842","2017-02-28","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   25",",,7,0430",,,,,"  278",",,7","  150",",,7",,,,,"  189",",,7,0430",,
"USC00515842","2017-03-01","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  635",",,7,0430",,,,,"  283",",,7","  150",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-03-02","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  254",",,7,0430",,,,,"  306",",,7","  150",",,7",,,,,"  289",",,7,0430",,
"USC00515842","2017-03-05","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  150",",,7",,,,,"  250",",,7,0430",,
"USC00515842","2017-03-06","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  150",",,7",,,,,"  250",",,7,0430",,
"USC00515842","2017-03-07","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  330",",,7,0430",,,,,"  300",",,7","  150",",,7",,,,,"  228",",,7,0430",,
"USC00515842","2017-03-08","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  279",",,7,0430",,,,,"  300",",,7","  150",",,7",,,,,"  250",",,7,0430",,
"USC00515842","2017-03-09","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  200",",,7",,,,,"  250",",,7,0430",,
"USC00515842","2017-03-10","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  300",",,7","  150",",,7",,,,,"  194",",,7,0430",,
"USC00515842","2017-03-12","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  283",",,7","  189",",,7",,,,,"  261",",,7,0430",,
"USC00515842","2017-03-14","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  302",",,7,0430",,,,,"  294",",,7","  206",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-03-15","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  178",",,7",,,,,"  283",",,7,0430",,
"USC00515842","2017-03-16","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  172",",,7",,,,,"  256",",,7,0430",,
"USC00515842","2017-03-17","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   10",",,7,0430",,,,,"  294",",,7","  172",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-03-19","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  167",",,7",,,,,"  244",",,7,0430",,
"USC00515842","2017-03-20","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  167",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-03-23","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  183",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-03-24","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  289",",,7","  183",",,7",,,,,"  272",",,7,0430",,
"USC00515842","2017-03-27","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  300",",,7","  172",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-03-28","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  289",",,7","  172",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-03-29","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  183",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-03-31","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  167",",,7",,,,,"  272",",,7,0430",,
"USC00515842","2017-04-03","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  167",",,7",,,,,"  256",",,7,0430",,
"USC00515842","2017-04-05","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  167",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-04-07","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  167",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-04-09","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  167",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-04-10","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  178",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-04-11","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  300",",,7","  167",",,7",,,,,"  261",",,7,0430",,
"USC00515842","2017-04-12","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  300",",,7","  172",",,7",,,,,"  261",",,7,0430",,
"USC00515842","2017-04-16","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  172",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-04-17","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  267",",,7","  178",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-04-18","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  300",",,7","  172",",,7",,,,,"  283",",,7,0430",,
"USC00515842","2017-04-19","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  178",",,7",,,,,"  278",",,7,0430",,
"USC00515842","2017-04-20","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  167",",,7",,,,,"  272",",,7,0430",,
"USC00515842","2017-04-25","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  300",",,7","  178",",,7",,,,,"  267",",,7,0430",,
"USC00515842","2017-04-26","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  178",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-04-27","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   64",",,7,0430",,,,,"  311",",,7","  178",",,7",,,,,"  272",",,7,0430",,
"USC00515842","2017-04-28","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    3",",,7,0430",,,,,"  311",",,7","  178",",,7",,,,,"  217",",,7,0430",,
"USC00515842","2017-05-10","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   25",",,7,0430",,,,,,,,,,,,,,,,
"USC00515842","2017-05-11","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  167",",,7",,,,,"  256",",,7,0430",,
"USC00515842","2017-05-15","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  189",",,7",,,,,"  294",",,7,0430",,
"USC00515842","2017-05-19","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  183",",,7",,,,,"  194",",,7,0430",,
"USC00515842","2017-05-21","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   25",",,7,0430",,,,,,,,,,,,,,,,
"USC00515842","2017-06-02","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  311",",,7","  178",",,7","   11",",,7","    0",",,7","  200",",,7,0430",,
"USC00515842","2017-06-09","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  317",",,7","  194",",,7","    7",",,7","    0",",,7","  244",",,7,0430",,
"USC00515842","2017-06-25","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,,,,,"   16",",,7","   76",",,7",,,,
"USC00515842","2017-06-30","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  328",",,7","  194",",,7","    5",",,7","    0",",,7","  211",",,7,0430",,
"USC00515842","2017-07-03","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  328",",,7","  194",",,7",,,,,"  228",",,7,0430",,
"USC00515842","2017-07-04","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  211",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-07-06","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  200",",,7",,,,,"  200",",,7,0430",,
"USC00515842","2017-07-07","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  200",",,7",,,,,"  200",",,7,0430",,
"USC00515842","2017-07-10","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  194",",,7",,,,,"  217",",,7,0430",,
"USC00515842","2017-07-11","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  217",",,7",,,,,"  217",",,7,0430",,
"USC00515842","2017-07-12","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  236",",,7,0430",,,,,"  294",",,7","  217",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-07-14","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  211",",,7",,,,,"  217",",,7,0430",,
"USC00515842","2017-07-16","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  200",",,7",,,,,"  306",",,7,0430",,
"USC00515842","2017-07-17","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   38",",,7,0430",,,,,"  317",",,7","  200",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-07-18","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   28",",,7,0430",,,,,"  317",",,7","  206",",,7",,,,,"  206",",,7,0430",,
"USC00515842","2017-07-19","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  206",",,7",,,,,"  217",",,7,0430",,
"USC00515842","2017-07-31","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  328",",,7","  200",",,7",,,,,"  228",",,7,0430",,
"USC00515842","2017-08-01","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  217",",,7",,,,,"  217",",,7,0430",,
"USC00515842","2017-08-02","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  200",",,7",,,,,"  250",",,7,0430",,
"USC00515842","2017-08-03","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  211",",,7",,,,,"  283",",,7,0430",,
"USC00515842","2017-08-04","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  211",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-08-07","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  328",",,7","  200",",,7","    3",",,7","    0",",,7","  200",",,7,0430",,
"USC00515842","2017-08-08","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  200",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-08-09","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  206",",,7",,,,,"  206",",,7,0430",,
"USC00515842","2017-08-10","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  200",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-08-11","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  222",",,7",,,,,"  228",",,7,0430",,
"USC00515842","2017-08-14","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  328",",,7","  200",",,7","    3",",,7","    0",",,7","  217",",,7,0430",,
"USC00515842","2017-08-15","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  206",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-08-17","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  317",",,7","  200",",,7","    2",",,7","    0",",,7","  206",",,7,0430",,
"USC00515842","2017-08-18","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  206",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-08-21","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  311",",,7","  206",",,7","    3",",,7","  152",",,7","  228",",,7,0430",,
"USC00515842","2017-08-24","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  322",",,7","  206",",,7","    3",",,7","    0",",,7","  217",",,7,0430",,
"USC00515842","2017-08-25","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  206",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-09-01","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  194",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-09-04","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  322",",,7","  200",",,7","    3",",,7","    0",",,7","  211",",,7,0430",,
"USC00515842","2017-09-05","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   15",",,7,0430",,,,,,,,,,,,,,,,
"USC00515842","2017-09-06","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  206",",,7",,,,,"  217",",,7,0430",,
"USC00515842","2017-09-07","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  211",",,7",,,,,"  300",",,7,0430",,
"USC00515842","2017-09-13","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  328",",,7","  211",",,7","    6",",,7","    0",",,7","  239",",,7,0430",,
"USC00515842","2017-09-15","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  322",",,7","  211",",,7","    2",",,7","   18",",,7","  233",",,7,0430",,
"USC00515842","2017-09-18","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  333",",,7","  206",",,7","    3",",,7","    0",",,7","  217",",,7,0430",,
"USC00515842","2017-09-19","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","   10",",,7,0430",,,,,"  333",",,7","  211",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-09-21","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  322",",,7","  206",",,7","    2",",,7","    0",",,7","  211",",,7,0430",,
"USC00515842","2017-09-22","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  200",",,7",,,,,"  200",",,7,0430",,
"USC00515842","2017-09-25","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  322",",,7","  194",",,7","    3",",,7","    0",",,7","  233",",,7,0430",,
"USC00515842","2017-09-27","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  306",",,7","  200",",,7","    2",",,7","   10",",,7","  211",",,7,0430",,
"USC00515842","2017-09-28","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  333",",,7","  206",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-10-02","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  102",",,7,0430",,,,,"  322",",,7","  211",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-10-03","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  294",",,7","  206",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-10-04","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  222",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-10-05","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  344",",,7","  217",",,7",,,,,"  233",",,7,0430",,
"USC00515842","2017-10-06","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  211",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-10-09","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  206",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-10-10","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  130",",,7,0430",,,,,"  283",",,7","  200",",,7",,,,,"  206",",,7,0430",,
"USC00515842","2017-10-11","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  109",",,7,0430",,,,,"  278",",,7","  200",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-10-12","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  300",",,7","  217",",,7",,,,,"  239",",,7,0430",,
"USC00515842","2017-10-13","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  222",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-10-16","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  322",",,7","  206",",,7",,,,,"  228",",,7,0430",,
"USC00515842","2017-10-17","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  311",",,7","  206",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-10-18","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  206",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-10-23","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  483",",,7,0430",,,,,,,,,,,,,,,,
"USC00515842","2017-10-24","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  356",",,7,0430",,,,,"  328",",,7","  189",",,7",,,,,"  206",",,7,0430",,
"USC00515842","2017-10-25","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","  127",",,7,0430",,,,,"  267",",,7","  206",",,7",,,,,"  222",",,7,0430",,
"USC00515842","2017-10-26","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  267",",,7","  211",",,7",,,,,"  228",",,7,0430",,
"USC00515842","2017-10-27","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  283",",,7","  189",",,7",,,,,"  194",",,7,0430",,
"USC00515842","2017-10-30","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  189",",,7",,,,,"  211",",,7,0430",,
"USC00515842","2017-10-31","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  189",",,7",,,,,"  233",",,7,0430",,
"USC00515842","2017-11-01","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  317",",,7","  200",",,7",,,,,"  261",",,7,0430",,
"USC00515842","2017-11-03","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  311",",,7","  206",",,7","    2",",,7","    0",",,7","  211",",,7,0430",,
"USC00515842","2017-11-04","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  306",",,7","  200",",,7",,,,,"  206",",,7,0430",,
"USC00515842","2017-11-06","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US",,,,,,,"  300",",,7","  183",",,7","    2",",,7","    0",",,7","  211",",,7,0430",,
"USC00515842","2017-11-07","20.6419","-156.44","26.8","MAKENA GLF CRS 249.1, HI US","    0",",,7,0430",,,,,"  289",",,7","  206",",,7",,,,,"  206",",,7,0430",,
