"USC00358173","2018-07-05","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  306",",,7","  100",",,7",,,,,,,,,"  104",",,7,1830",,,,,,,,,"  128",",,7","  300",",,7","  289",",,7,1830","   68",",,7",,,,,,,,,,,,
"USC00358173","2018-07-06","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  294",",,7","  133",",,7",,,,,,,,,"  107",",,7,1830",,,,,,,,,"  111",",,7","  289",",,7","  244",",,7,1830","  105",",,7",,,,,,,,,,,,
"USC00358173","2018-07-07","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  306",",,7","   94",",,7",,,,,,,,,"   71",",,7,1830",,,,,,,,,"  122",",,7","  311",",,7","  306",",,7,1830","   39",",,7",,,,,,,,,,,,
"USC00358173","2018-07-08","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  322",",,7","  106",",,7",,,,,,,,,"   89",",,7,1830",,,,,,,,,"  133",",,7","  311",",,7","  311",",,7,1830","   48",",,7",,,,,,,,,,,,
"USC00358173","2018-07-09","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  328",",,7","  111",",,7",,,,,,,,,"  104",",,7,1830",,,,,,,,,"  144",",,7","  317",",,7","  322",",,7,1830","   50",",,7",,,,,,,,,,,,
"USC00358173","2018-07-10","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  328",",,7","  100",",,7",,,,,,,,,"   89",",,7,1830",,,,,,,,,"  122",",,7","  322",",,7","  289",",,7,1830","   58",",,7",,,,,,,,,,,,
"USC00358173","2018-07-11","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  322",",,7","  111",",,7",,,,,,,,,"   86",",,7,1830",,,,,,,,,"  144",",,7","  333",",,7","  322",",,7,1830","   29",",,7",,,,,,,,,,,,
"USC00358173","2018-07-12","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  367",",,7","  122",",,7",,,,,,,,,"   89",",,7,1830",,,,,,,,,"  156",",,7","  344",",,7","  350",",,7,1830","   31",",,7",,,,,,,,,,,,
"USC00358173","2018-07-13","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  372",",,7","  144",",,7",,,,,,,,,"  107",",,7,1830",,,,,,,,,"  167",",,7","  350",",,7","  344",",,7,1830","   26",",,7",,,,,,,,,,,,
"USC00358173","2018-07-14","42.9592","-120.7897","1277.7","SUMMER LAKE 1 S, OR US","    0",",,7,1700",,,,,"  372",",,7","  167",",,7",,,,,,,,,"   97",",,7,1830",,,,,,,,,"  178",",,7","  344",",,7","  339",",,7,1830","   42",",,7",,,,,,,,,,,,
