"ASN00072150","2018-07-06","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  138",",,a","   84",",,a",,,,,,,,,,,,,,,"   72","H,,S"
"ASN00072150","2018-07-07","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   60",",,a","  106",",,a","   26",",,a",,,,,,,,,,,,,,,"   73","H,,S"
"ASN00072150","2018-07-08","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   10",",,a","  132",",,a","   47",",,a",,,,,,,,,,,,,,,"   91","H,,S"
"ASN00072150","2018-07-09","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    2",",,a","  136",",,a","   58",",,a",,,,,,,,,,,,,,,"   65","H,,S"
"ASN00072150","2018-07-10","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  129",",,a","   -2",",,a",,,,,,,,,,,,,,,"   47","H,,S"
"ASN00072150","2018-07-11","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  123",",,a","  -13",",,a",,,,,,,,,,,,,,,"   44","H,,S"
"ASN00072150","2018-07-12","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    2",",,a","  104",",,a","  -16",",,a",,,,,,,,,,,,,,,"   33","H,,S"
"ASN00072150","2018-07-13","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   14",",,a","   86",",,a","  -10",",,a",,,,,,,,,,,,,,,"   17","H,,S"
"ASN00072150","2018-07-14","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","   97",",,a","  -16",",,a",,,,,,,,,,,,,,,"   11","H,,S"
"ASN00072150","2018-07-15","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    2",",,a","  113",",,a","  -36",",,a",,,,,,,,,,,,,,,"   49","H,,S"
"ASN00072150","2018-07-16","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    2",",,a","  140",",,a","    2",",,a",,,,,,,,,,,,,,,"   73","H,,S"
"ASN00072150","2018-07-17","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  182",",,a","   31",",,a",,,,,,,,,,,,,,,"  102","H,,S"
"ASN00072150","2018-07-18","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  136",",,a","   -5",",,a",,,,,,,,,,,,,,,"   61","H,,S"
"ASN00072150","2018-07-19","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  174",",,a","    1",",,a",,,,,,,,,,,,,,,"  109","H,,S"
"ASN00072150","2018-07-20","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   12",",,a","  118",",,a","   47",",,a",,,,,,,,,,,,,,,"   66","H,,S"
"ASN00072150","2018-07-21","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  115",",,a","    4",",,a",,,,,,,,,,,,,,,"   57","H,,S"
"ASN00072150","2018-07-22","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  123",",,a","    3",",,a",,,,,,,,,,,,,,,"   44","H,,S"
"ASN00072150","2018-07-23","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  128",",,a","   -3",",,a",,,,,,,,,,,,,,,"   84","H,,S"
"ASN00072150","2018-07-24","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS",,,"  163",",,a","   27",",,a",,,,,,,,,,,,,,,"  109","H,,S"
"ASN00072150","2018-07-25","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS",,,"  154",",,a","   58",",,a",,,,,,,,,,,,,,,"   82","H,,S"
"ASN00072150","2018-07-26","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS",,,"  153",",,a","   -3",",,a","    3",",,a",,,,,"    3",",,a","    2",",,a",,,,,"   73","H,,S"
"ASN00072150","2018-07-27","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  187",",,a","    4",",,a",,,,,,,,,,,,,,,"  103","H,,S"
"ASN00072150","2018-07-28","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  151",",,a","   52",",,a",,,,,,,,,,,,,,,"  112","H,,S"
"ASN00072150","2018-07-29","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   36",",,a","  142",",,a","   75",",,a",,,,,,,,,,,,,,,"   81","H,,S"
"ASN00072150","2018-07-30","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","   93",",,a","   22",",,a",,,,,,,,,,,,,,,"   51","H,,S"
"ASN00072150","2018-07-31","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  152",",,a","    2",",,a",,,,,,,,,,,,,,,"   75","H,,S"
"ASN00072150","2018-08-01","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  142",",,a","   22",",,a",,,,,,,,,,,,,,,"   61","H,,S"
"ASN00072150","2018-08-02","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  150",",,a","  -16",",,a",,,,,,,,,,,,,,,"   96","H,,S"
"ASN00072150","2018-08-03","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  203",",,a","   48",",,a",,,,,,,,,,,,,,,"  107","H,,S"
"ASN00072150","2018-08-04","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   50",",L,a","  140",",,a","   41",",,a",,,,,,,,,,,,,,,"   92","H,,S"
"ASN00072150","2018-08-05","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    2",",L,a","  176",",,a","   46",",,a",,,,,,,,,,,,,,,"  132","H,,S"
"ASN00072150","2018-08-06","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS",,,"  146",",,a","   93",",,a","    3",",L,a",,,,,"    3",",,a","   52",",L,a",,,,,"   91","H,,S"
"ASN00072150","2018-08-07","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   12",",,a","  130",",,a","   54",",,a",,,,,,,,,,,,,,,"   69","H,,S"
"ASN00072150","2018-08-08","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  123",",,a","   17",",,a",,,,,,,,,,,,,,,"   79","H,,S"
"ASN00072150","2018-08-09","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   70",",,a","  127",",,a","   28",",,a",,,,,,,,,,,,,,,"   71","H,,S"
"ASN00072150","2018-08-10","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  182",",,a","   41",",,a",,,,,,,,,,,,,,,"  134","H,,S"
"ASN00072150","2018-08-11","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  139",",,a","   84",",,a",,,,,,,,,,,,,,,"   76","H,,S"
"ASN00072150","2018-08-12","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","   50",",,a","  117",",,a","   40",",,a",,,,,,,,,,,,,,,"   67","H,,S"
"ASN00072150","2018-08-13","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  137",",,a","   25",",,a",,,,,,,,,,,,,,,"   78","H,,S"
"ASN00072150","2018-08-14","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  148",",,a","   -1",",,a",,,,,,,,,,,,,,,"   84","H,,S"
"ASN00072150","2018-08-15","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  172",",,a","   13",",,a",,,,,,,,,,,,,,,"  119","H,,S"
"ASN00072150","2018-08-16","-35.1583","147.4573","212.0","WAGGA WAGGA AMO, AS","    0",",,a","  140",",,a","   46",",,a",,,,,,,,,,,,,,,"   78","H,,S"
