"USC00482725","2018-03-31","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   72",",,7","  -94",",,7",,,,,,,,,"  -83",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-01","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   89",",,7","  -94",",,7",,,,,,,,,"   67",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-03","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","   30",",,7,1700","   20",",,7,1700","    0","T,,7,1700","   39",",,7"," -106",",,7",,,,,,,,,"   22",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-04","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  128",",,7","  -61",",,7",,,,,,,,,"   33",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-05","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   83",",,7","  -50",",,7",,,,,,,,,"    6",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-06","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","   36",",,7,1700","   71",",,7,1700","   51",",,7,1700","    6",",,7"," -100",",,7",,,,,,,,," -100",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-07","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","   25",",,7,1700","   33",",,7"," -122",",,7",,,,,,,,,"   22",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-08","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  128",",,7","   -6",",,7",,,,,,,,,"   89",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-09","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  128",",,7","  -28",",,7",,,,,,,,,"  100",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-10","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  211",",,7","  -33",",,7",,,,,,,,,"  139",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-11","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  217",",,7","   61",",,7",,,,,,,,,"  144",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-12","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","   61",",,7,1700","   30",",,7,1700","    0",",,7,1700","  172",",,7","   50",",,7",,,,,,,,,"  128",",,7,1700",,,"    1",",,7",,,"    1",",,7",,,,,,,,,"    1",",,7",,
"USC00482725","2018-04-13","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  128",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-14","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  117",",,7","  -39",",,7",,,,,,,,,"   89",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-15","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  139",",,7","  -61",",,7",,,,,,,,,"  106",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-16","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  206",",,7","  -61",",,7",,,,,,,,,"  183",",,7,1700",,,,,,,,,,,,,,,,,"    1",",,7",,
"USC00482725","2018-04-17","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","   10",",,7,1700","    0",",,7,1700","    0",",,7,1700","  183",",,7","  -28",",,7",,,,,,,,,"  100",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-18","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  106",",,7","   -6",",,7",,,,,,,,,"   61",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-19","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  156",",,7","  -22",",,7",,,,,,,,,"  144",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-20","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","   13",",,7,1700","    0",",,7,1700","    0",",,7,1700","  144",",,7","   22",",,7",,,,,,,,,"   33",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-21","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  139",",,7","   11",",,7",,,,,,,,,"  128",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00482725","2018-04-22","43.4117","-104.9614","1345.7","DULL CENTER 1 SE, WY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  200",",,7","  -22",",,7",,,,,,,,,"  189",",,7,1700",,,,,,,,,,,,,,,,,,,,
