"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00247265","2018-07-06","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  289",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00247265","2018-07-07","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  383",",,7","  144",",,7",,,,,,,,,,,,,,,,,,
"USC00247265","2018-07-08","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  333",",,7","  144",",,7",,,,,,,,,,,,,,,,,,
"USC00247265","2018-07-09","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  300",",,7","  156",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-10","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  178",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-11","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","  152",",,7,0600","    0",",,7","    0",",,7","  356",",,7","  161",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-12","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  272",",,7","  111",",,7",,,,,"  133",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-13","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  294",",,7","  133",",,7",,,,,"  161",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-14","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  344",",,7","  161",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-15","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  239",",,7","   67",",,7",,,,,"   67",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-16","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  289",",,7","   67",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-17","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  311",",,7","  122",",,7",,,,,,,,,,,,,,,,,,
"USC00247265","2018-07-18","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0",",,7,0600","    0",",,7","    0",",,7","  350",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00247265","2018-07-19","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","   13",",,7,0600","    0",",,7","    0",",,7","  328",",,7","  161",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-20","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0","T,,7,0600","    0",",,7","    0",",,7","  283",",,7","  189",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00247265","2018-07-21","48.4661","-107.3528","666.0","SACO 1 NNW, MT US","    0","T,,7,0600","    0",",,7","    0",",,7","  322",",,7","  183",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,
