"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00141699","2018-08-09","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  156",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  189",",,7","  339",",,7","  183",",,7,0800","   58",",,7","  239",",,7",,,"  267",",,7",,,,,,
"USC00141699","2018-08-10","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0","T,,7,0800","    0",",,7","    0",",,7","  339",",,7","  161",",,7",,,,,,,"   97",",,7,0800",,,,,,,"  189",",,7","  339",",,7","  217",",,7,0800","   84",",,7","  233",",,7",,,"  267",",,7",,,,,,
"USC00141699","2018-08-11","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  150",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  178",",,7","  322",",,7","  183",",,7,0800","   80",",,7","  233",",,7",,,"  261",",,7",,,,,,
"USC00141699","2018-08-12","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  128",",,7",,,,,,,"   97",",,7,0800",,,,,,,"  172",",,7","  311",",,7","  167",",,7,0800","   84",",,7","  228",",,7",,,"  256",",,7",,,,,,
"USC00141699","2018-08-13","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  156",",,7",,,,,,,"   94",",,7,0800",,,,,,,"  172",",,7","  289",",,7","  183",",,7,0800","  116",",,7","  222",",,7",,,"  244",",,7",,,,,,
"USC00141699","2018-08-14","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  156",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  178",",,7","  278",",,7","  183",",,7,0800","  138",",,7","  222",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-08-15","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","   23",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  117",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  167",",,7","  278",",,7","  156",",,7,0800","  105",",,7","  228",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-08-16","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  150",",,7",,,,,,,"   84",",,7,0800",,,,,,,"  167",",,7","  306",",,7","  167",",,7,0800","  142",",,7","  211",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-08-17","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  139",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  178",",,7","  322",",,7","  156",",,7,0800","   85",",,7","  217",",,7",,,"  250",",,7",,,,,,
"USC00141699","2018-08-18","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  156",",,7",,,,,,,"   89",",,7,0800",,,,,,,"  189",",,7","  328",",,7","  200",",,7,0800","  108",",,7","  222",",,7",,,"  256",",,7",,,,,,
"USC00141699","2018-08-19","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","  257",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  150",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  167",",,7","  272",",,7","  194",",,7,0800","  183",",,7","  222",",,7",,,"  244",",,7",,,,,,
"USC00141699","2018-08-20","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","   58",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  117",",,7",,,,,,,,,,,,,,,"  128",",,7","  267",",,7","  117",",,7,0800","  277",",,7","  217",",,7",,,"  228",",,7",,,,,,
"USC00141699","2018-08-21","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   78",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  128",",,7","  250",",,7","  111",",,7,0800","  114",",,7","  200",",,7",,,"  217",",,7",,,,,,
"USC00141699","2018-08-22","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0","T,,7,0800","    0",",,7","    0",",,7","  200",",,7","  106",",,7",,,,,,,"   30",",,7,0800",,,,,,,"  133",",,7","  217",",,7","  150",",,7,0800","   61",",,7","  189",",,7",,,"  206",",,7",,,,,,
"USC00141699","2018-08-23","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","   13",",,7,0800","    0",",,7","    0",",,7","  194",",,7","  144",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  156",",,7","  194",",,7","  183",",,7,0800","   31",",,7","  194",",,7",,,"  200",",,7",,,,,,
"USC00141699","2018-08-24","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  189",",,7","  333",",,7","  178",",,7,0800","  130",",,7","  194",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-08-25","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  128",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  178",",,7","  328",",,7","  150",",,7,0800","   42",",,7","  211",",,7",,,"  244",",,7",,,,,,
"USC00141699","2018-08-26","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","   91",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  144",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  178",",,7","  300",",,7","  206",",,7,0800","  182",",,7","  211",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-08-27","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  156",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  194",",,7","  333",",,7","  183",",,7,0800","  111",",,7","  217",",,7",,,"  256",",,7",,,,,,
"USC00141699","2018-08-28","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  161",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  178",",,7","  322",",,7","  178",",,7,0800","  172",",,7","  222",",,7",,,"  250",",,7",,,,,,
"USC00141699","2018-08-29","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","   15",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  106",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  139",",,7","  211",",,7","  122",",,7,0800","  117",",,7","  217",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-08-30","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  117",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  111",",,7","  267",",,7","  183",",,7,0800","  158",",,7","  200",",,7",,,"  228",",,7",,,,,,
"USC00141699","2018-08-31","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  161",",,7",,,,,,,"   79",",,7,0800",,,,,,,"  167",",,7","  322",",,7","  183",",,7,0800","   84",",,7","  206",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-09-01","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0","T,,7,0800","    0",",,7","    0",",,7","  328",",,7","  167",",,7",,,,,,,"   43",",,7,0800",,,,,,,"  189",",,7","  328",",,7","  206",",,7,0800","   90",",,7","  217",",,7",,,"  244",",,7",,,,,,
"USC00141699","2018-09-02","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0","T,,7,0800","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,,,"   30",",,7,0800",,,,,,,"  178",",,7","  256",",,7","  183",",,7,0800","  156",",,7","  222",",,7",,,"  233",",,7",,,,,,
"USC00141699","2018-09-03","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    3",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  183",",,7",,,,,,,"   18",",,7,0800",,,,,,,"  178",",,7","  250",",,7","  194",",,7,0800","   58",",,7","  217",",,7",,,"  228",",,7",,,,,,
"USC00141699","2018-09-04","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0","T,,7,0800","    0",",,7","    0",",,7","  222",",,7","  167",",,7",,,,,,,"   20",",,7,0800",,,,,,,"  200",",,7","  228",",,7","  194",",,7,0800","  148",",,7","  217",",,7",,,"  222",",,7",,,,,,
"USC00141699","2018-09-05","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","   58",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  161",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  189",",,7","  322",",,7","  161",",,7,0800","  105",",,7","  217",",,7",,,"  244",",,7",,,,,,
"USC00141699","2018-09-06","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","   25",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  150",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  178",",,7","  228",",,7","  150",",,7,0800","  142",",,7","  217",",,7",,,"  228",",,7",,,,,,
"USC00141699","2018-09-07","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0","T,,7,0800","    0",",,7","    0",",,7","  217",",,7","  144",",,7",,,,,,,"   15",",,7,0800",,,,,,,"  178",",,7","  228",",,7","  161",",,7,0800","   56",",,7","  211",",,7",,,"  222",",,7",,,,,,
"USC00141699","2018-09-08","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","   51",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  150",",,7",,,,,,,"    0",",,7,0800",,,,,,,"  178",",,7","  261",",,7","  161",",,7,0800","   68",",,7","  206",",,7",,,"  228",",,7",,,,,,
"USC00141699","2018-09-09","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    3",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  150",",,7",,,,,,,"   33",",,7,0800",,,,,,,"  172",",,7","  233",",,7","  161",",,7,0800","  119",",,7","  211",",,7",,,"  222",",,7",,,,,,
"USC00141699","2018-09-10","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  133",",,7",,,,,,,"   23",",,7,0800",,,,,,,"  144",",,7","  228",",,7","  139",",,7,0800","  140",",,7","  206",",,7",,,"  217",",,7",,,,,,
"USC00141699","2018-09-11","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  139",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  144",",,7","  289",",,7","  150",",,7,0800","  229",",,7","  194",",,7",,,"  217",",,7",,,,,,
"USC00141699","2018-09-12","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  150",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  161",",,7","  294",",,7","  161",",,7,0800","  267",",,7","  200",",,7",,,"  217",",,7",,,,,,
"USC00141699","2018-09-13","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  161",",,7",,,,,,,"  104",",,7,0800",,,,,,,"  161",",,7","  283",",,7","  178",",,7,0800","  341",",,7","  200",",,7",,,"  217",",,7",,,,,,
"USC00141699","2018-09-14","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  161",",,7",,,,,,,"   99",",,7,0800",,,,,,,"  167",",,7","  300",",,7","  178",",,7,0800","  169",",,7","  200",",,7",,,"  222",",,7",,,,,,
"USC00141699","2018-09-15","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  167",",,7",,,,,,,"  102",",,7,0800",,,,,,,"  172",",,7","  300",",,7","  194",",,7,0800","  238",",,7","  206",",,7",,,"  228",",,7",,,,,,
"USC00141699","2018-09-16","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  167",",,7",,,,,,,"  117",",,7,0800",,,,,,,"  178",",,7","  300",",,7","  183",",,7,0800","  240",",,7","  211",",,7",,,"  228",",,7",,,,,,
"USC00141699","2018-09-17","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  128",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  172",",,7","  300",",,7","  144",",,7,0800","  171",",,7","  211",",,7",,,"  233",",,7",,,,,,
"USC00141699","2018-09-18","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  144",",,7",,,,,,,"   86",",,7,0800",,,,,,,"  172",",,7","  300",",,7","  178",",,7,0800","  172",",,7","  211",",,7",,,"  233",",,7",,,,,,
"USC00141699","2018-09-19","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  167",",,7",,,,,,,"   99",",,7,0800",,,,,,,"  178",",,7","  311",",,7","  183",",,7,0800","  180",",,7","  217",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-09-20","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  161",",,7",,,,,,,"  114",",,7,0800",,,,,,,"  183",",,7","  306",",,7","  167",",,7,0800","  275",",,7","  217",",,7",,,"  239",",,7",,,,,,
"USC00141699","2018-09-21","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    8",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   78",",,7",,,,,,,"   46",",,7,0800",,,,,,,"  133",",,7","  272",",,7","   89",",,7,0800","   95",",,7","  222",",,7",,,"  233",",,7",,,,,,
"USC00141699","2018-09-22","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   61",",,7",,,,,,,"   58",",,7,0800",,,,,,,"  100",",,7","  267",",,7","   78",",,7,0800","  105",",,7","  200",",,7",,,"  222",",,7",,,,,,
"USC00141699","2018-09-23","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   72",",,7",,,,,,,"   86",",,7,0800",,,,,,,"  100",",,7","  239",",,7","  122",",,7,0800","  254",",,7","  189",",,7",,,"  206",",,7",,,,,,
"USC00141699","2018-09-24","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  117",",,7",,,,,,,"  109",",,7,0800",,,,,,,"  106",",,7","  256",",,7","  133",",,7,0800","  295",",,7","  183",",,7",,,"  206",",,7",,,,,,
"USC00141699","2018-09-25","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  111",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  128",",,7","  250",",,7","  122",",,7,0800","  172",",,7","  189",",,7",,,"  206",",,7",,,,,,
"USC00141699","2018-09-26","39.3925","-101.0689","966.2","COLBY 1 SW, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   11",",,7",,,,,,,"   76",",,7,0800",,,,,,,"   78",",,7","  217",",,7","   22",",,7,0800","  138",",,7","  183",",,7",,,"  194",",,7",,,,,,
