"USW00003967","2018-07-06","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  333",",,W","  239",",,W","   36",",,W",,,,,,,,,,,"   50",",,W","   60",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00003967","2018-07-07","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  311",",,W","  200",",,W","   35",",,W",,,,,,,,,,,"   80",",,W","  140",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00003967","2018-07-08","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  311",",,W","  172",",,W","   28",",,W",,,,,,,,,,,"  160",",,W","  180",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00003967","2018-07-09","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  339",",,W","  200",",,W","   14",",,W",,,,,,,,,,,"  170",",,W","   40",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00003967","2018-07-10","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  356",",,W","  211",",,W","   13",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00003967","2018-07-11","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  356",",,W","  222",",,W","   24",",,W",,,,,,,,,,,"  170",",,W","  150",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00003967","2018-07-12","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  372",",,W","  244",",,W","   31",",,W",,,,,,,,,,,"  160",",,W","  170",",,W","   81",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00003967","2018-07-13","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  356",",,W","  233",",,W","   34",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,
"USW00003967","2018-07-14","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","  323",",,W",,,,,"  311",",,W","  211",",,W","   17",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","  116",",,W","  206",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00003967","2018-07-15","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    0",",,W",,,,,"  339",",,W","  211",",,W","   14",",,W",,,,,,,,,,,"   20",",,W","   40",",,W","   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00003967","2018-07-16","38.85","-94.73917","326.1","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","    8",",,W",,,,,"  339",",,W","  239",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","   30",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,
