"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00059275","2018-06-02","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  306",",,7","   17",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-03","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","   61",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-04","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","   17",",,7",,,,,"  244",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-05","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","  111",",,7",,,,,"  278",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-06","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  317",",,7","   50",",,7",,,,,"  239",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-07","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","   33",",,7",,,,,"  250",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-08","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","   39",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-09","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","   94",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-10","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  317",",,7","   44",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-11","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  317",",,7","   17",",,7",,,,,"  261",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-12","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  344",",,7","  111",",,7",,,,,"  294",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-13","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","   56",",,7",,,,,"  278",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-14","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  356",",,7","   72",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-15","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","   56",",,7",,,,,"  261",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-16","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","   51",",,7,1900","    0",",,7,1900","    0",",,7,1900",,,"   61",",,7",,,,,"  128",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-17","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","   28",",,7,1900","    0",",,7,1900","    0",",,7,1900",,,"   56",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-18","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  356",",,7","   28",",,7",,,,,"  244",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-19","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900",,,"   33",",,7",,,,,"  211",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-20","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900",,,"   44",",,7",,,,,"  278",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-21","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  356",",,7","   56",",,7",,,,,"  278",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-22","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  350",",,7","   83",",,7",,,,,"  233",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-23","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  356",",,7","   94",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,
"USC00059275","2018-06-24","37.5217","-108.75511","2113.2","YELLOW JACKET 2 W, CO US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  306",",,7","  100",",,7",,,,,"  211",",,7,1900",,,,,,,,,,,,
