"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00111111","2017-01-29","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   66",",,E","   47",",,E"
"NOE00111111","2017-01-30","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   53",",,E","   18",",,E"
"NOE00111111","2017-01-31","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   39",",,E","   18",",,E"
"NOE00111111","2017-02-01","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   36",",,E","   19",",,E"
"NOE00111111","2017-02-02","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   27",",,E","  -12",",,E"
"NOE00111111","2017-02-03","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   34",",,E","   21",",,E"
"NOE00111111","2017-02-04","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   30",",,E","   14",",,E"
"NOE00111111","2017-02-05","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   36",",,E","   20",",,E"
"NOE00111111","2017-02-06","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   33",",,E","   16",",,E"
"NOE00111111","2017-02-07","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   17",",,E","  -25",",,E"
"NOE00111111","2017-02-08","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"    2",",,E","  -23",",,E"
"NOE00111111","2017-02-09","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   10",",,E","  -14",",,E"
"NOE00111111","2017-02-10","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   12",",,E","  -25",",,E"
"NOE00111111","2017-02-11","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   41",",,E","  -17",",,E"
"NOE00111111","2017-02-12","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   70",",,E","   27",",,E"
"NOE00111111","2017-02-13","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   72",",,E","   61",",,E"
"NOE00111111","2017-02-14","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   63",",,E","   52",",,E"
"NOE00111111","2017-02-15","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   58",",,E","   27",",,E"
"NOE00111111","2017-02-16","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   69",",,E","   35",",,E"
"NOE00111111","2017-02-17","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   68",",,E","   28",",,E"
"NOE00111111","2017-02-18","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   67",",,E","    5",",,E"
"NOE00111111","2017-02-19","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   72",",,E","    5",",,E"
"NOE00111111","2017-02-20","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   23",",,E","   -4",",,E"
"NOE00111111","2017-02-21","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"    8",",,E","  -13",",,E"
"NOE00111111","2017-02-22","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"    3",",,E","  -16",",,E"
"NOE00111111","2017-02-23","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   13",",,E","  -29",",,E"
"NOE00111111","2017-02-24","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   11",",,E","  -24",",,E"
"NOE00111111","2017-02-25","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   13",",,E","  -15",",,E"
"NOE00111111","2017-02-26","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   46",",,E","  -13",",,E"
"NOE00111111","2017-02-27","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   49",",,E","    6",",,E"
"NOE00111111","2017-02-28","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   50",",,E","   13",",,E"
"NOE00111111","2017-03-01","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   47",",,E","   30",",,E"
"NOE00111111","2017-03-02","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   30",",,E","    7",",,E"
"NOE00111111","2017-03-03","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"   19",",,E","   -6",",,E"
"NOE00111111","2017-03-04","64.7978","10.5492","33.0","NORDOYAN FYR, NO",,,,,"    0",",,E","  -20",",,E"
