"USC00309072","2018-07-07","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  233",",,7","  100",",,7",,,,,,,,,"  100",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-08","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  233",",,7","   78",",,7",,,,,,,,,"   78",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-09","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  272",",,7","   78",",,7",,,,,,,,,"  100",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-10","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  294",",,7","  100",",,7",,,,,,,,,"  122",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-11","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  289",",,7","  122",",,7",,,,,,,,,"  122",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-12","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  244",",,7","   89",",,7",,,,,,,,,"   89",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-13","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  261",",,7","   61",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-14","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  283",",,7","  128",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-15","42.1173","-77.9475","460.2","WELLSVILLE, NY US","  152",",,7,0500","    0",",,7,0500","    0",",,7,0500","  306",",,7","  156",",,7",,,,,,,,,"  156",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-16","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  300",",,7","  128",",,7",,,,,,,,,"  178",",,7,0500","    1",",,7",,,,,,,,,,,,,,
"USC00309072","2018-07-17","42.1173","-77.9475","460.2","WELLSVILLE, NY US","  244",",,7,0500","    0",",,7,0500","    0",",,7,0500","  317",",,7","  172",",,7",,,,,,,,,"  194",",,7,0500",,,"    1",",,7",,,,,,,,,,,,
"USC00309072","2018-07-18","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    5",",,7,0500","    0",",,7,0500","    0",",,7,0500","  267",",,7","  128",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-19","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  239",",,7","  100",",,7",,,,,,,,,"  100",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-20","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  256",",,7","   83",",,7",,,,,,,,,"  111",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-21","42.1173","-77.9475","460.2","WELLSVILLE, NY US","   76",",,7,0500","    0",",,7,0500","    0",",,7,0500","  267",",,7","  111",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-22","42.1173","-77.9475","460.2","WELLSVILLE, NY US","  381",",,7,0500","    0",",,7,0500","    0",",,7,0500","  211",",,7","  128",",,7",,,,,,,,,"  133",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-23","42.1173","-77.9475","460.2","WELLSVILLE, NY US","  102",",,7,0500","    0",",,7,0500","    0",",,7,0500","  228",",,7","  133",",,7",,,,,,,,,"  189",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-24","42.1173","-77.9475","460.2","WELLSVILLE, NY US","  269",",,7,0500","    0",",,7,0500","    0",",,7,0500","  261",",,7","  189",",,7",,,,,,,,,"  194",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-25","42.1173","-77.9475","460.2","WELLSVILLE, NY US","   94",",,7,0500","    0",",,7,0500","    0",",,7,0500","  239",",,7","  189",",,7",,,,,,,,,"  200",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-26","42.1173","-77.9475","460.2","WELLSVILLE, NY US","   86",",,7,0500","    0",",,7,0500","    0",",,7,0500","  256",",,7","  189",",,7",,,,,,,,,"  189",",,7,0500","    1",",,7",,,,,,,,,,,,,,
"USC00309072","2018-07-27","42.1173","-77.9475","460.2","WELLSVILLE, NY US","   15",",,7,0500","    0",",,7,0500","    0",",,7,0500","  283",",,7","  167",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,
"USC00309072","2018-07-28","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  261",",,7","  150",",,7",,,,,,,,,"  161",",,7,0500","    1",",,7",,,,,,,,,,,,,,
"USC00309072","2018-07-29","42.1173","-77.9475","460.2","WELLSVILLE, NY US","    0",",,7,0500","    0",",,7,0500","    0",",,7,0500","  244",",,7","  128",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,
