"USC00244038","2017-12-11","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,,"  -39",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-12","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,,"  -28",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-13","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,,"  -39",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-14","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,"   25",",,7,1600","  -44",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-15","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,,"  -22",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-16","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,,"  -22",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-17","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,,"  -50",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-18","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,,"  -44",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-19","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,"   76",",,7,1600","  -28",",,7","  -50",",,7","   19",",,7",,," 1016",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-20","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,"  102",",,7,","  178",",,7,1600","    0",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-21","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,"    0","T,,7,","  152",",,7,1600","  -94",",,7"," -217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-22","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,"  254",",,7,","  406",",,7,1600","  -89",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-23","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,"   25",",,7,","  356",",,7,1600","  -89",",,7"," -172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-24","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,"    0",",,7,","  330",",,7,1600"," -150",",,7"," -328",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-25","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,"    0",",,7,","  279",",,7,1600","  -89",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-26","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,"  203",",,7,","  432",",,7,1600","  -78",",,7"," -139",",,7","    7",",,7",,,"  378",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-27","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US","    0",",,7,1600","    0",",,7,","  406",",,7,1600","  -61",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-28","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US","    0",",,7,1600","    0",",,7,","  381",",,7,1600","  -11",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-29","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US","   74",",,7,1600","  127",",,7,","  508",",,7,1600","  -17",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-30","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US","    0",",,7,1600","    0",",,7,","  457",",,7,1600","  -39",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2017-12-31","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US","    0",",,7,1600","    0",",,7,","  432",",,7,1600"," -117",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2018-01-01","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,," -111",",,7"," -256",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00244038","2018-01-02","44.8666","-111.3391","1977.8","HEBGEN DAM, MT US",,,,,,,"  -94",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
