"USC00333915","2018-07-03","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  333",",,7","  222",",,7",,,,,,,,,"  222",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-04","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    3",",,7,0700",,,,,"  333",",,7","  217",",,7",,,,,,,,,"  222",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-05","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","   33",",,7,0700",,,,,"  328",",,7","  217",",,7",,,,,,,,,"  233",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-07","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  256",",,7","  122",",,7",,,,,,,,,"  122",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-08","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  261",",,7","  122",",,7",,,,,,,,,"  128",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-09","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  306",",,7","  128",",,7",,,,,,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-10","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  328",",,7","  156",",,7",,,,,,,,,"  206",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-11","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0","T,,7,0700",,,,,"  322",",,7","  156",",,7",,,,,,,,,"  156",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-12","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  278",",,7","  144",",,7",,,,,,,,,"  144",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-13","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  283",",,7","  139",",,7",,,,,,,,,"  156",",,7",,,"    1",",,7",,,,,,,,,,
"USC00333915","2018-07-14","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  328",",,7","  150",",,7",,,,,,,,,"  172",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-15","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  333",",,7","  172",",,7",,,,,,,,,"  217",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-16","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  317",",,7","  211",",,7",,,,,,,,,"  228",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-17","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","   56",",,7,0700",,,,,"  311",",,7","  183",",,7",,,,,,,,,"  183",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-18","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  311",",,7","  139",",,7",,,,,,,,,"  139",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-19","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  294",",,7","  139",",,7",,,,,,,,,"  150",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-20","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  306",",,7","  150",",,7",,,,,,,,,"  206",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-21","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","  196",",,7,0700",,,,,,,"  150",",,7",,,,,,,,,"  178",",,7",,,,,"    1",",,7",,,,,,,,
"USC00333915","2018-07-22","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    5",",,7,0700",,,,,"  244",",,7","  178",",,7",,,,,,,,,"  189",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-23","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0","T,,7,0700",,,,,"  244",",,7","  161",",,7",,,,,,,,,"  161",",,7",,,,,,,,,,,,,,
"USC00333915","2018-07-24","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  250",",,7","  161",",,7",,,,,,,,,"  178",",,7",,,"    1",",,7",,,,,,,,,,
"USC00333915","2018-07-25","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  261",",,7","  161",",,7",,,,,,,,,"  189",",,7",,,"    1",",,7",,,,,,,,,,
"USC00333915","2018-07-26","40.47996","-83.81278","315.2","HUNTSVILLE 3 N, OH US","    0",",,7,0700",,,,,"  300",",,7","  167",",,7",,,,,,,,,"  167",",,7",,,,,,,,,,,,,,
