"USC00208800","2018-07-06","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","  109",",,7,0800","    0",",,7","    0",",,7,0800","  322",",,7","  133",",,7",,,,,,,,,"  144",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-07","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","   94",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-08","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  111",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-09","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7",,,"  300",",,7","  128",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-10","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  311",",,7","  150",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-11","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","  111",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-12","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  278",",,7","  106",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-13","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","  178",",,7,0800","    0",",,7","    0",",,7,0800","  261",",,7","  117",",,7",,,,,,,,,"  194",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-14","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","  414",",,7,0800","    0",",,7","    0",",,7,0800","  311",",,7","  194",",,7",,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-15","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","   36",",,7,0800","    0",",,7","    0",",,7,0800","  294",",,7","  178",",,7",,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-16","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  311",",,7","  189",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-17","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","   69",",,7,0800","    0",",,7","    0",",,7,0800","  300",",,7","  128",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-18","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  244",",,7","  106",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-19","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  250",",,7","  100",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-20","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","  106",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-21","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  272",",,7","  178",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-22","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","  206",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","  183",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-23","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","   20",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","  172",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-24","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  172",",,7",,,,,,,,,"  189",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-25","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","  208",",,7,0800","    0",",,7","    0",",,7,0800","  272",",,7","  150",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-26","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","   28",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","  150",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-27","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7,0800","  250",",,7","  117",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-28","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    8",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","  117",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-29","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  100",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-30","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    8",",,7,0800","    0",",,7","    0",",,7,0800","  272",",,7","  122",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-07-31","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  272",",,7","  122",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-08-01","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  128",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-08-02","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","   33",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","  133",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-08-03","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","   89",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  150",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208800","2018-08-04","44.2541","-84.2011","269.7","WEST BRANCH 3 SE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  128",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
