"USC00435982","2018-07-07","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  100",",,7",,,,,,,"  117",",,7,0700",,
"USC00435982","2018-07-08","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  117",",,7",,,,,,,"  128",",,7,0700",,
"USC00435982","2018-07-09","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  328",",,7","  128",",,7",,,,,,,"  144",",,7,0700",,
"USC00435982","2018-07-10","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  339",",,7","  144",",,7",,,,,,,"  144",",,7,0700",,
"USC00435982","2018-07-11","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","   20",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  144",",,7",,,,,,,"  172",",,7,0700",,
"USC00435982","2018-07-12","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  111",",,7",,,,,,,"  111",",,7,0700",,
"USC00435982","2018-07-13","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  111",",,7",,,,,,,"  133",",,7,0700",,
"USC00435982","2018-07-14","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  311",",,7","  133",",,7",,,,,,,"  189",",,7,0700",,
"USC00435982","2018-07-15","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  189",",,7",,,,,,,"  217",",,7,0700",,
"USC00435982","2018-07-16","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  178",",,7",,,,,,,"  178",",,7,0700",,
"USC00435982","2018-07-17","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  361",",,7","  178",",,7",,,,,,,"  244",",,7,0700",,
"USC00435982","2018-07-18","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","  366",",,7,0700","    0",",,7,","    0",",,7,","  244",",,7","  161",",,7",,,,,,,"  161",",,7,0700",,
"USC00435982","2018-07-19","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","   94",",,7",,,,,,,"   94",",,7,0700",,
"USC00435982","2018-07-20","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","   94",",,7",,,,,,,"  122",",,7,0700",,
"USC00435982","2018-07-21","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  322",",,7","  122",",,7",,,,,,,"  139",",,7,0700",,
"USC00435982","2018-07-22","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  139",",,7",,,,,,,"  183",",,7,0700",,
"USC00435982","2018-07-23","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","  297",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  139",",,7",,,,,,,"  228",",,7,0700",,
"USC00435982","2018-07-24","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","  272",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  222",",,7",,,,,,,"  228",",,7,0700",,
"USC00435982","2018-07-25","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  317",",,7","  228",",,7",,,,,,,"  239",",,7,0700",,
"USC00435982","2018-07-26","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","  236",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  222",",,7",,,,,,,"  222",",,7,0700",,
"USC00435982","2018-07-27","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    3",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  172",",,7",,,,,,,"  172",",,7,0700",,
"USC00435982","2018-07-28","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","  163",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  172",",,7",,,,,,,"  172",",,7,0700",,
"USC00435982","2018-07-29","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","   99",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  167",",,7",,,,,,,"  167",",,7,0700",,
"USC00435982","2018-07-30","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  144",",,7",,,,,,,"  150",",,7,0700",,
"USC00435982","2018-07-31","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  150",",,7",,,,,,,"  172",",,7,0700",,
"USC00435982","2018-08-01","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  172",",,7",,,,,,,"  183",",,7,0700",,
"USC00435982","2018-08-02","43.3392","-72.5056","170.7","N SPRINGFIELD LAKE, VT US","  170",",,7,0700","    0",",,7,","    0",",,7,","  233",",,7","  183",",,7",,,,,,,"  217",",,7,0700",,
