"USC00483944","2018-07-06","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  350",",,7","  178",",,7",,,,,,
"USC00483944","2018-07-07","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  372",",,7","  167",",,7",,,,,,
"USC00483944","2018-07-08","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  344",",,7","  183",",,7",,,,,,
"USC00483944","2018-07-09","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  356",",,7","  194",",,7",,,,,,
"USC00483944","2018-07-10","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  372",",,7","  172",",,7",,,,,,
"USC00483944","2018-07-11","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  311",",,7","  189",",,7",,,,,,
"USC00483944","2018-07-12","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  267",",,7","  150",",,7",,,,,,
"USC00483944","2018-07-13","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    5",",,7,2400","  306",",,7","  144",",,7",,,,,,
"USC00483944","2018-07-14","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","   25",",,7,2400","  344",",,7","  167",",,7",,,,,,
"USC00483944","2018-07-15","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","  135",",,7,2400","  244",",,7","  156",",,7",,,,,,
"USC00483944","2018-07-16","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  289",",,7","  139",",,7",,,,,,
"USC00483944","2018-07-17","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","   18",",,7,2400","  283",",,7","  139",",,7",,,,,,
"USC00483944","2018-07-18","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  306",",,7","  133",",,7",,,,,,
"USC00483944","2018-07-19","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  311",",,7","  144",",,7",,,,,,
"USC00483944","2018-07-20","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  328",",,7","  167",",,7",,,,,,
"USC00483944","2018-07-21","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  344",",,7","  206",",,7",,,,,,
"USC00483944","2018-07-22","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  261",",,7","  156",",,7",,,,,,
"USC00483944","2018-07-23","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  256",",,7","  167",",,7",,,,,,
"USC00483944","2018-07-24","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  328",",,7","  144",",,7",,,,,,
"USC00483944","2018-07-25","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    5",",,7,2400","  278",",,7","  156",",,7",,,,,,
"USC00483944","2018-07-26","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","   23",",,7,2400","  267",",,7","  122",",,7",,,,,,
"USC00483944","2018-07-27","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    8",",,7,2400","  250",",,7","  122",",,7",,,,,,
"USC00483944","2018-07-28","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","   74",",,7,2400","  261",",,7","  122",",,7",,,,,,
"USC00483944","2018-07-29","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    3",",,7,2400","  233",",,7","  133",",,7",,,,,,
"USC00483944","2018-07-30","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  256",",,7","  111",",,7",,,,,,
"USC00483944","2018-07-31","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  306",",,7","  111",",,7",,,,,,
"USC00483944","2018-08-01","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  294",",,7","  128",",,7",,,,,,
"USC00483944","2018-08-02","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  333",",,7","  117",",,7",,,,,,
"USC00483944","2018-08-03","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  311",",,7","  183",",,7",,,,,,
"USC00483944","2018-08-04","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  317",",,7","  122",",,7",,,,,,
"USC00483944","2018-08-05","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    8",",,7,2400","  267",",,7","  144",",,7",,,,,,
"USC00483944","2018-08-06","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  256",",,7","  133",",,7",,,,,,
"USC00483944","2018-08-07","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  294",",,7","  128",",,7",,,,,,
"USC00483944","2018-08-08","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  311",",,7","  122",",,7",,,,,,
"USC00483944","2018-08-09","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  328",",,7","  139",",,7",,,,,,
"USC00483944","2018-08-10","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  322",",,7","  139",",,7",,,,,,
"USC00483944","2018-08-11","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  350",",,7","  150",",,7",,,,,,
"USC00483944","2018-08-12","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  356",",,7","  139",",,7",,,,,,
"USC00483944","2018-08-13","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  328",",,7","  133",",,7",,,,,,
"USC00483944","2018-08-14","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","   10",",,7,2400","  250",",,7","  144",",,7",,,,,,
"USC00483944","2018-08-15","42.4689","-104.9658","1456.9","GLENDO RSVR USBR, WY US","    0",",,7,2400","  283",",,7","  150",",,7",,,,,,
