"USC00117952","2018-07-06","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","  231",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  200",",,7",,,,,"  222",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00117952","2018-07-07","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  128",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00117952","2018-07-08","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  128",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00117952","2018-07-09","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  150",",,7",,,,,"  183",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00117952","2018-07-10","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  183",",,7",,,,,"  239",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00117952","2018-07-11","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  150",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00117952","2018-07-12","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  167",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00117952","2018-07-13","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  156",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00117952","2018-07-14","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  183",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00117952","2018-07-15","39.9677","-87.8228","204.8","SIDELL 4 N, IL US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  206",",,7",,,,,"  228",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,
