"USC00400081","2018-06-14","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  272",",,7","  172",",,7",,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-15","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  283",",,7","  161",",,7",,,,,"  256",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-16","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  300",",,7","  156",",,7",,,,,"  283",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-17","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  311",",,7","  172",",,7",,,,,"  294",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-18","36.3805","-84.8744","501.4","ALLARDT, TN US","   28",",,7,0600",,,,,"  317",",,7","  183",",,7",,,,,"  278",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-19","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  311",",,7","  194",",,7",,,,,"  267",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-20","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  300",",,7","  183",",,7",,,,,"  239",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-21","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  278",",,7","  172",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-22","36.3805","-84.8744","501.4","ALLARDT, TN US","   46",",,7,0600",,,,,"  278",",,7","  189",",,7",,,,,"  239",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-23","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  278",",,7","  172",",,7",,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-24","36.3805","-84.8744","501.4","ALLARDT, TN US","    0",",,7,0600",,,,,"  283",",,7","  194",",,7",,,,,"  267",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-25","36.3805","-84.8744","501.4","ALLARDT, TN US","    5",",,7,0600",,,,,"  300",",,7","  194",",,7",,,,,"  267",",,7,0600",,,,,,,,,,,,,,,,
"USC00400081","2018-06-26","36.3805","-84.8744","501.4","ALLARDT, TN US","  183",",,7,0600",,,,,"  289",",,7","  194",",,7",,,,,"  250",",,7,0600",,,,,,,,,,,,,,,,
