"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00004846","2018-07-04","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","  135",",,W",,,"  339",",,W","  211",",,W","   28",",,W",,," 2012",",,W",,,,,"  250",",,W","  290",",,W","  125",",,W","  157",",,W",,,,,,,,
"USW00004846","2018-07-05","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","   36",",,W",,,"  333",",,W","  228",",,W","   24",",,W",,," 1443",",,W",,,,,"  270",",,W","  280",",,W","   98",",,W","  121",",,W",,,,,,,,
"USW00004846","2018-07-06","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    0",",,W",,,"  250",",,W","  161",",,W","   38",",,W",,," 0823",",,W",,,,,"   40",",,W","   30",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00004846","2018-07-07","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    0",",,W",,,"  289",",,W","  122",",,W","   23",",,W",,," 1413",",,W",,,,,"   70",",,W","   80",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00004846","2018-07-08","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    0",",,W",,,"  306",",,W","  139",",,W","   17",",,W",,," 1322",",,W",,,,,"  220",",,W","  130",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00004846","2018-07-09","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    0",",,W",,,"  322",",,W","  150",",,W","   27",",,W",,," 1019",",,W",,,,,"  250",",,W","  260",",,W","   81",",,W","  103",",,W",,,,,,,,
"USW00004846","2018-07-10","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    0",",,W",,,"  311",",,W","  194",",,W","   29",",,W",,," 1457",",,W",,,,,"  340",",,W","  340",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00004846","2018-07-11","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    0",",,W",,,"  317",",,W","  172",",,W","   17",",,W",,," 0912",",,W",,,,,"  130",",,W","  140",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00004846","2018-07-12","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    0",",,W",,,"  306",",,W","  172",",,W","   22",",,W",,," 1148",",,W",,,,,"  150",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00004846","2018-07-13","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    0","T,,W",,,"  328",",,W","  172",",,W","   29",",,W",,," 1255",",,W",,,,,"  220",",,W","  220",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00004846","2018-07-14","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","   15",",,W",,,"  289",",,W","  222",",,W","   11",",,W",,," 1020",",,W",,,,,"  200",",,W","  200",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00004846","2018-07-15","41.4525","-87.00583","234.7","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","    3",",,W",,,"  333",",,W","  217",",,W","   16",",,W",,," 1351",",,W",,,,,"  220",",,W","  220",",,W","   54",",,W","   67",",,W",,,,,,,,
