"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014777","2018-11-24","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  180",",,W,2400","    0",",,W",,,"   78",",,W","  -60",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"  -11","H,,S",,,,,"  130",",,W","  110",",,W",,,,,,,,,"   81",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-11-25","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    3",",,W,2400","    0",",,W","    0",",,H","   83",",,W","   17",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"   51","H,,S",,,,,"  230",",,W","  200",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-11-26","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  122",",,W,2400","    0",",,W","    0",",,H","   89",",,W","  -10",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"   51","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,,,"   72",",,W","  121",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-11-27","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   23",",,W,2400","    0","T,,W",,,"   28",",,W","   -5",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,"   24","H,,S",,,,,"  250",",,W","  240",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-11-28","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W","    0",",,H","   22",",,W","  -16",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,"    4","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-11-29","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","   33",",,W","   11",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,"   24","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-11-30","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   15",",,W,2400","    0","T,,W","    0",",,H","   22",",,W","    0",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,"   13","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-01","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   25",",,W,2400","    0",",,W","    0",",,H","   44",",,W","   11",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"   21","H,,S",,,,,"   50",",,W","   20",",,W",,,,,,,,,"   40",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-02","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   36",",,W,2400","    0",",,W","    0",",,H","  106",",,W","   39",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,"   67","H,,S",,,,,"   70",",,W","   90",",,W",,,,,,,,,"   45",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-03","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    5",",,W,2400","    0","T,,W","    0",",,H","   94",",,W","   11",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,"   81","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,"   72",",,W","  139",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-04","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W",,,"   17",",,W","  -66",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,"    8","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-05","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"    6",",,W","  -82",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,"  -43","H,,S",,,,,"  330",",,W","  310",",,W",,,,,,,,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-06","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W",,,"   17",",,W","  -49",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,"  -19","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-07","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    5",",,W,2400","    0","T,,W",,,"    6",",,W","  -77",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"  -14","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-08","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0","T,,W","    0",",,H","   11",",,W","  -71",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"  -39","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-09","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","  -10",",,W","  -82",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"  -47","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-10","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","   22",",,W","  -82",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  -29","H,,S",,,,,"  350",",,W","   10",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-11","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","    0",",,H","    6",",,W","  -88",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"  -46","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-12","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W",,,"   17",",,W","  -27",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"   -7","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-13","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W",,,"   33",",,W","   -5",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"    8","H,,S",,,,,"   40",",,W","  130",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-14","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   18",",,W,2400","    0",",,W",,,"   78",",,W","    6",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,"   41","H,,S",,,,,"  220",",,W","  260",",,W",,,,,,,,,"   45",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-15","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   20",",,W,2400","    0",",,W",,,"   78",",,W","   50",",,W",,,,,"   11",",,W",,,,,,,,,,,,,,,"   59","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-16","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  287",",,W,2400","    0","T,,W",,,"   50",",,W","   11",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"   33","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   81",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-17","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W",,,"   44",",,W","    6",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,"   25","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  112",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-18","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","    0",",,H","   11",",,W","  -71",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,"   -9","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  125",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-19","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"   44",",,W","  -88",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,"  -37","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-20","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   36",",,W,2400","    0",",,W",,,"  117",",,W","  -43",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,"    4","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"   89",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-21","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  127",",,W,2400","    0",",,W","    0",",,H","  183",",,W","  111",",S,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"  135","H,,S",,,,,"  130",",,W","  150",",,W",,,,,,,,,"   98",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-22","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","    0",",,H","  122",",,W","   17",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,"   60","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-23","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"   44",",,W","    6",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"   19","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-24","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   25",",,W,2400","   23",",,W","    0",",,H","   39",",,W","  -10",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"   17","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-25","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","    0",",,H","   17",",,W","  -10",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,"   -1","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-26","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","   44",",,W","  -10",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"    6","H,,S",,,,,"  240",",,W","  220",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-27","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","   78",",,W","    0",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"   28","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-28","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   71",",,W,2400","    0",",,W","    0",",,H","  111",",,W","   33",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,"   69","H,,S",,,,,"  300",",,W","  130",",,W",,,,,,,,,"   45",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-29","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0","T,,W","    0",",,H","   89",",,W","    6",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"   68","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-30","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W",,,"   28",",,W","  -16",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"   12","H,,S",,,,,"  250",",,W","  210",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2018-12-31","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  147",",,W,2400","    0",",,W",,,"   61",",,W","  -21",",,W",,,,,"    8",",,W",,,,,,,,,,,,,,,"    8","H,,S",,,,,"  140",",,W","   30",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-01","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W",,,"  111",",,W","   11",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,"   70","H,,S",,,,,"  330",",,W","  280",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-02","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0","T,,W",,,"   28",",,W","   -5",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"   16","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-03","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    8",",,W,2400","    0",",,W",,,"   33",",,W","  -10",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"   24","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-04","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0",",,W",,,"   56",",,W","  -10",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"   17","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-05","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  132",",,W,2400","    0",",,W","    0",",,H","   61",",,W","    6",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"   38","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-06","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    3",",,W,2400","    0","T,,W","    0",",,H","   56",",,W","  -27",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,"   30","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  130",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-07","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    8",",,W,2400","    0","T,,W",,,"  -10",",,W","  -71",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"  -38","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-08","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","   61",",,W,2400","    0","T,,W",,,"   50",",,W","  -16",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,"    9","H,,S",,,,,"  200",",,W","  180",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-09","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W","    0",",,H","   39",",,W","  -27",",,W",,,,,"   66",",,W",,,,,,,,,,,,,,,"   26","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-10","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    5",",,W","    0",",,H","  -16",",,W","  -55",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,"  -24","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"  107",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-11","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W",,,"  -32",",,W"," -110",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"  -58","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-12","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"  -27",",,W"," -116",",,W",,,,,"    5",",,W",,,,,,,,,,,,,,,"  -77","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-13","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W",,,"   11",",,W","  -60",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  -31","H,,S",,,,,"   10",",,W","   10",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-14","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W","    0",",,H","    0",",,W"," -127",",,W",,,,,"    5",",,W",,,,,,,,,,,,,,,"  -61","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-15","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0",",,W,2400","    0",",,W",,,"    0",",,W","  -99",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,"  -55","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-16","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    0","T,,W,2400","    0","T,,W",,,"   17",",,W","  -49",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,"  -11","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-17","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    3",",,W,2400","    3",",,W",,,"  -10",",,W","  -82",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  -45","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-18","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","    8",",,W,2400","   13",",,W",,,"    6",",,W","  -43",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  -26","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014777","2019-01-19","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","  142",",,W,2400","  127",",,W",,,"    0",",,W","  -21",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,"   -4","H,,S",,,,,"   50",",,W","  170",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
