"USC00241081","2018-05-31","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","   10",",,7,0600","    0",",,7,0600","    0",",,7,0600","  217",",,7","  122",",,7",,,,,"   45",",,7","   40",",,7",,,,,,,,,,,,
"USC00241081","2018-06-01","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","  234",",,7,0600","    0",",,7,0600","    0",",,7,0600","  156",",,7","   89",",,7",,,,,"  315",",,7","   80",",,7",,,,,,,,,,,,
"USC00241081","2018-06-02","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0","T,,7,0600","    0",",,7,0600","    0",",,7,0600","  156",",,7","   61",",,7",,,,,"  315",",,7","   94",",,7",,,,,,,,,,,,
"USC00241081","2018-06-03","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  217",",,7","   89",",,7",,,,,"  270",",,7","   54",",,7",,,,,,,,,,,,
"USC00241081","2018-06-04","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  139",",,7",,,,,"   90",",,7","   63",",,7",,,,,,,,,,,,
"USC00241081","2018-06-05","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  261",",,7","   89",",,7",,,,,"   90",",,7","   67",",,7",,,,,,,,,,,,
"USC00241081","2018-06-06","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  211",",,7","   72",",,7",,,,,"   90",",,7","   40",",,7",,,,,,,,,,,,
"USC00241081","2018-06-07","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  261",",,7","  111",",,7",,,,,"  200",",,7","   36",",,7",,,,,,,,,,,,
"USC00241081","2018-06-08","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  139",",,7",,,,,"   90",",,7","   49",",,7",,,,,,,,,,,,
"USC00241081","2018-06-09","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  139",",,7",,,,,"  270",",,7","   54",",,7",,,,,,,,,,,,
"USC00241081","2018-06-10","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    8",",,7,0600","    0",",,7,0600","    0",",,7,0600","  322",",,7","   89",",,7",,,,,"  135",",,7","   85",",,7",,,,,,,,,,,,
"USC00241081","2018-06-11","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    8",",,7,0600","    0",",,7,0600","    0",",,7,0600","  161",",,7","   39",",,7",,,,,"  200",",,7","  165",",,7",,,,,,,,,,,,
"USC00241081","2018-06-12","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  156",",,7","   61",",,7",,,,,"  200",",,7","  125",",,7",,,,,,,,,,,,
"USC00241081","2018-06-13","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  217",",,7","  122",",,7",,,,,"  225",",,7","   80",",,7",,,,,,,,,,,,
"USC00241081","2018-06-14","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    3",",,7,0600","    0",",,7,0600","    0",",,7,0600","  272",",,7","  128",",,7",,,,,"  300",",,7","   49",",,7",,,,,,,,,,,,
"USC00241081","2018-06-16","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  206",",,7","   89",",,7",,,,,"   90",",,7","   63",",,7",,,,,,,,,,,,
"USC00241081","2018-06-17","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","   71",",,7,0600","    0",",,7,0600","    0",",,7,0600","  111",",,7","  100",",,7",,,,,"   45",",,7","   94",",,7",,,,,,,,,,,,
"USC00241081","2018-06-18","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","    5",",,7,0600","    0",",,7,0600","    0",",,7,0600","  167",",,7","  111",",,7",,,,,"   45",",,7","   49",",,7",,,,,,,,,,,,
