"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00003868","2018-12-26","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   94",",,W","  -43",",,W","   31",",,W",,,,,,,,,"  110",",,W","  110",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2018-12-27","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  135",",,W",,,,,"  144",",,W","   44",",,W","   68",",,W",,,,,,,,,"  140",",,W","  150",",,W","  192",",,W","  246",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2018-12-28","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  139",",,W","    0",",,W","   54",",,W",,,,,,,,,"  270",",,W","  210",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2018-12-29","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"    6",",,W","  -16",",,W","   31",",,W",,,,,,,,,"  300",",,W","  290",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2018-12-30","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   33",",,W","  -49",",,W","   17",",,W",,,,,,,,,"  180",",,W","  250",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2018-12-31","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  338",",,W",,,,,"  156",",,W","   33",",,W","   51",",,W",,,,,,,,,"  250",",,W","  260",",,W","  143",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-01","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   61",",,W","   22",",,W","   31",",,W",,,,,,,,,"  290",",,W","  300",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-02","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   22",",,W","   -5",",,W","   36",",,W",,,,,,,,,"  270",",,W","  250",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-03","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   56",",,W","  -38",",,W","   17",",,W",,,,,,,,,"  190",",,W","  200",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-04","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"   83",",,W","  -49",",,W","   22",",,W",,,,,,,,,"   30",",,W","   40",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-05","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  122",",,W","  -16",",,W","   26",",,W",,,,,,,,,"  240",",,W","  240",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-06","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  117",",,W","  -21",",,W","   26",",,W",,,,,,,,,"  140",",,W","  110",",,W","   67",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003868","2019-01-07","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    8",",,W",,,,,"  139",",,W","   89",",,W","   60",",,W",,,,,,,,,"  200",",,W","  190",",,W","  116",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-08","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    3",",,W",,,,,"  139",",,W","   39",",,W","   65",",,W",,,,,,,,,"  300",",,W","  290",",,W","  130",",,W","  201",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-09","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"   39",",,W","  -66",",,W","   64",",,W",,,,,,,,,"  300",",,W","  300",",,W","  125",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-10","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   -5",",,W","  -82",",,W","   16",",,W",,,,,,,,,"  320",",,W","   10",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-11","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"    0",",,W","  -77",",,W","   20",",,W",,,,,,,,,"  140",",,W","  140",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-12","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  142",",,W",,,,,"   17",",,W","  -16",",,W","   42",",,W",,,,,,,,,"   60",",,W","   90",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-13","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"   11",",,W","  -16",",,W","   48",",,W",,,,,,,,,"   40",",,W","   30",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-14","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   17",",,W","  -60",",,W","   13",",,W",,,,,,,,,"  310",",,W","  310",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-15","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"    0",",,W","  -38",",,W","   41",",,W",,,,,,,,,"  240",",,W","  240",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-16","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    8",",,W",,,,,"   22",",,W","    0",",,W","   17",",,W",,,,,,,,,"  250",",,W","  250",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-17","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   71",",,W",,,,,"   44",",,W","    6",",,W","   29",",,W",,,,,,,,,"  320",",,W","  330",",,W","   58",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003868","2019-01-18","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   28",",,W","    0",",,W","   26",",,W",,,,,,,,,"   90",",,W","  290",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-19","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  163",",,W",,,,,"   22",",,W","  -60",",,W","   73",",,W",,,,,,,,,"  360",",,W","   10",",,W","  125",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-20","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  -55",",,W"," -127",",,W","   39",",,W",,,,,,,,,"  360",",,W","  360",",,W","  112",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-21","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  -66",",,W"," -160",",,W","   32",",,W",,,,,,,,,"  120",",,W","  130",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-22","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   10",",,W",,,,,"   67",",,W","  -71",",,W","   62",",,W",,,,,,,,,"  180",",,W","  160",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-23","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  290",",,W",,,,,"   94",",,W","  -43",",,W","   61",",,W",,,,,,,,,"  260",",,W","  250",",,W","  125",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-24","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  -16",",,W"," -105",",,W","   51",",,W",,,,,,,,,"  300",",,W","  310",",,W","  103",",,W","  152",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00003868","2019-01-25","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  -49",",,W"," -138",",,W","   47",",,W",,,,,,,,,"  290",",,W","  290",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00003868","2019-01-26","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    3",",,W",,,,,"    6",",,W","  -93",",,W","   37",",,W",,,,,,,,,"  290",",,W","  300",",,W","   76",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-27","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   -5",",,W"," -121",",,W","   32",",,W",,,,,,,,,"  300",",,W","  300",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-28","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   36",",,W",,,,,"   44",",,W","  -88",",,W","   63",",,W",,,,,,,,,"  290",",,W","  300",",,W","  107",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-01-29","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  -66",",,W"," -155",",,W","   67",",,W",,,,,,,,,"  270",",,W","  260",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00003868","2019-01-30","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,," -155",",,W"," -232",",,W","   47",",,W",,,,,,,,,"  320",",,W","  290",",,W","  116",",,W","  183",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00003868","2019-01-31","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  -82",",,W"," -199",",,W","   22",",,W",,,,,,,,,"  100",",,W","  100",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-01","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"   22",",,W","  -88",",,W","   14",",,W",,,,,,,,,"   60",",,W","   60",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-02","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   67",",,W","  -71",",,W","   20",",,W",,,,,,,,,"  210",",,W","  210",",,W","   63",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003868","2019-02-03","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  167",",,W","   11",",,W","   34",",,W",,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-04","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    5",",,W",,,,,"  133",",,W","   28",",,W","   52",",,W",,,,,,,,,"  200",",,W","  190",",,W","   94",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003868","2019-02-05","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   38",",,W",,,,,"   50",",,W","  -10",",,W","   32",",,W",,,,,,,,,"  330",",,W","  330",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-06","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  358",",,W",,,,,"  111",",,W","   44",",,W","   20",",,W",,,,,,,,,"  190",",,W","  190",",,W","   72",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003868","2019-02-07","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  353",",,W",,,,,"  150",",,W","  -55",",,W","   57",",,W",,,,,,,,,"  270",",,W","  270",",,W","  134",",,W","  188",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00003868","2019-02-08","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  -55",",,W","  -93",",,W","   60",",,W",,,,,,,,,"  270",",,W","  300",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-09","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  -10",",,W"," -121",",,W","   30",",,W",,,,,,,,,"   90",",,W","  320",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-10","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   25",",,W",,,,,"   17",",,W","  -82",",,W","   28",",,W",,,,,,,,,"  150",",,W","  140",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-11","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   46",",,W",,,,,"   44",",,W","    6",",,W","   28",",,W",,,,,,,,,"   90",",,W","   80",",,W","   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003868","2019-02-12","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   97",",,W",,,,,"   78",",,W","  -16",",,W","   61",",,W",,,,,,,,,"  270",",,W","  260",",,W","  130",",,W","  192",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003868","2019-02-13","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"   22",",,W","  -55",",,W","   52",",,W",,,,,,,,,"  280",",,W","  270",",,W","  116",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-14","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  128",",,W","   17",",,W","   55",",,W",,,,,,,,,"  210",",,W","  200",",,W","  116",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-15","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   72",",,W","  -55",",,W","   47",",,W",,,,,,,,,"  300",",,W","  300",",,W","  103",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-16","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   28",",,W","  -60",",,W","   46",",,W",,,,,,,,,"   80",",,W","   80",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-17","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    8",",,W",,,,,"    6",",,W","  -32",",,W","   38",",,W",,,,,,,,,"  120",",,W","  100",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00003868","2019-02-18","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"    0",",,W","  -32",",,W","   38",",,W",,,,,,,,,"  290",",,W","  300",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00003868","2019-02-19","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"   17",",,W","  -55",",,W","   35",",,W",,,,,,,,,"   70",",,W","  100",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-20","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   64",",,W",,,,,"   61",",,W","   -5",",,W","   47",",,W",,,,,,,,,"  270",",,W","  270",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00003868","2019-02-21","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   61",",,W","  -32",",,W","   22",",,W",,,,,,,,,"  340",",,W","  270",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-22","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   61",",,W","  -27",",,W","   34",",,W",,,,,,,,,"   70",",,W","   60",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-23","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    5",",,W",,,,,"  150",",,W","   28",",,W","   47",",,W",,,,,,,,,"  180",",,W","  180",",,W","  107",",,W","  152",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00003868","2019-02-24","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    3",",,W",,,,,"  144",",,W","  -32",",,W","   94",",,W",,,,,,,,,"  270",",,W","  260",",,W","  170",",,W","  273",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-25","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   28",",,W","  -71",",,W","   30",",,W",,,,,,,,,"  290",",,W","  290",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-26","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   94",",,W","  -49",",,W","   33",",,W",,,,,,,,,"   70",",,W","   50",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-27","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   78",",,W","  -27",",,W","   39",",,W",,,,,,,,,"  320",",,W","  320",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-02-28","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   11",",,W","  -49",",,W","   36",",,W",,,,,,,,,"   60",",,W","   60",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-01","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   72",",,W","  -38",",,W","   22",",,W",,,,,,,,,"   80",",,W","   60",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-02","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   39",",,W","    0",",,W","   36",",,W",,,,,,,,,"  340",",,W","  340",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-03","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    8",",,W",,,,,"    0",",,W"," -105",",,W","   50",",,W",,,,,,,,,"  360",",,W","  350",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-04","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  -99",",,W"," -160",",,W","   48",",,W",,,,,,,,,"  320",",,W","  310",",,W","   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-05","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  -66",",,W"," -127",",,W","   52",",,W",,,,,,,,,"  280",",,W","  300",",,W","   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-06","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  -16",",,W"," -116",",,W","   36",",,W",,,,,,,,,"  240",",,W","  240",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-07","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   15",",,W",,,,,"    6",",,W","  -55",",,W","   17",",,W",,,,,,,,,"  100",",,W","   90",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-08","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"   44",",,W","  -10",",,W","   30",",,W",,,,,,,,,"  100",",,W","   70",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-09","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  376",",,W",,,,,"  150",",,W","   11",",,W","   60",",,W",,,,,,,,,"  260",",,W","  260",",,W","  143",",,W","  210",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003868","2019-03-10","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0","T,,W",,,,,"  111",",,W","   17",",,W","   64",",,W",,,,,,,,,"  260",",,W","  250",",,W","  157",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-11","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  100",",,W","  -21",",,W","   24",",,W",,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-12","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  106",",,W","  -38",",,W","   27",",,W",,,,,,,,,"  150",",,W","  150",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-13","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    8",",,W",,,,,"  200",",,W","   61",",,W","   59",",,W",,,,,,,,,"  160",",,W","  160",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-14","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","  178",",,W",,,,,"  228",",,W","   83",",,W","   98",",,W",,,,,,,,,"  260",",,W","  230",",,W","  161",",,W","  255",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00003868","2019-03-15","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   83",",,W","    6",",,W","   61",",,W",,,,,,,,,"  280",",,W","  290",",,W","  112",",,W","  170",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00003868","2019-03-16","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   78",",,W","  -16",",,W","   34",",,W",,,,,,,,,"  310",",,W","  310",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-17","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  100",",,W","  -27",",,W","   33",",,W",,,,,,,,,"  310",",,W","  310",",,W","   94",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-18","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"   89",",,W","  -43",",,W","   18",",,W",,,,,,,,,"  330",",,W","  320",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-19","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  106",",,W","  -43",",,W","   14",",,W",,,,,,,,,"  190",",,W","  120",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-20","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   56",",,W",,,,,"   78",",,W","   28",",,W","   40",",,W",,,,,,,,,"  210",",,W","  210",",,W","   76",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-21","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","   10",",,W",,,,,"   67",",,W","   22",",,W","   38",",,W",,,,,,,,,"  310",",,W","  310",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003868","2019-03-22","39.45194","-87.30889","175.3","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","    0",",,W",,,,,"  111",",,W","    0",",,W","   44",",,W",,,,,,,,,"  320",",,W","  360",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
