"USW00014994","2018-07-06","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  289",",,H","  183",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-07","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  306",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-08","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  317",",,H","  206",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-09","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  317",",,H","  189",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-10","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  317",",,H","  167",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-11","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  333",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-12","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  339",",,H","  211",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-13","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","   33",",,H,",,,,,"  278",",,H","  189",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-14","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  278",",,H","  172",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-15","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  289",",,H","  172",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-16","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  306",",,H","  172",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-17","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","  122",",,H,",,,,,"  289",",,H","  189",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-18","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    5",",,H,",,,,,"  294",",,H","  206",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-19","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  328",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-20","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  311",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-21","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    0",",,H,",,,,,"  306",",,H","  183",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014994","2018-07-22","40.78861","-99.77083","733.0","LEXINGTON JIM KELLY FIELD, NE US","    3",",,H,",,,,,"  306",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,
