"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023048","2018-12-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  117",",,W","  -43",",,W","   34",",,W",,,,," 1017",",,W",,,,,,,,,"   10",",,W","   30",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  233",",,W","  -60",",,W","   51",",,W",,,,," 1258",",,W",,,,,,,,,"  270",",,W","  270",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  200",",,W","  -21",",,W","   46",",,W",,,,," 1519",",,W",,,,,,,,,"  270",",,W","  260",",,W","  148",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W","  -43",",,W","   43",",,W",,,,," 2321",",,W",,,,,,,,,"  220",",,W","  220",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  194",",,W","    0",",,W","   57",",,W",,,,," 0345",",,W",,,,,,,,,"  210",",,W","  220",",,W","  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  111",",,W","  -32",",,W","   24",",,W",,,,," 1725",",,W",,,,,,,,,"   50",",,W","   30",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2018-12-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   76",",,W,",,,,,"  117",",,W","   11",",,W","   38",",,W",,,,," 2356",",,W",,,,,,,,,"   10",",,W","   20",",,W","  165",",,W","  210",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    3",",,W,",,,,,"   22",",,W","  -32",",,W","   53",",,W",,,,," 0149",",,W",,,,,,,,,"   10",",,W","   20",",,W","  157",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    3",",,W,",,,,,"  -32",",,W","  -93",",,W","   43",",,W",,,,," 0754",",,W",,,,,,,,,"   60",",,W","   70",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2018-12-29","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  -21",",,W"," -127",",,W","   21",",,W",,,,," 2041",",,W",,,,,,,,,"  250",",,W","  250",",,W","   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-30","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   39",",,W"," -132",",,W","   60",",,W",,,,," 1501",",,W",,,,,,,,,"  260",",,W","  230",",,W","  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2018-12-31","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   94",",,W","  -60",",,W","   66",",,W",,,,," 2222",",,W",,,,,,,,,"   60",",,W","   60",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-01","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  -60",",,W","  -99",",,W","   43",",,W",,,,,,,,,,,,,,,"   40",",,W","   40",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-02","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   44",",,W"," -110",",,W","   36",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-03","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  100",",,W","  -66",",,W","   43",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-04","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  167",",,W","  -49",",,W","   29",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-05","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  200",",,W","  -32",",,W","   59",",,W",,,,,,,,,,,,,,,"  230",",,W","  240",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-06","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  194",",,W","   56",",,W","   82",",,W",,,,,,,,,,,,,,,"  250",",,W","  250",",,W","  161",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-07","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","   -5",",,W","   78",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  179",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-08","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  100",",,W","  -43",",,W","   26",",,W",,,,,,,,,,,,,,,"   40",",,W","   60",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-09","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  111",",,W","  -66",",,W","   51",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-10","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  194",",,W","   22",",,W","   48",",,W",,,,,,,,,,,,,,,"  210",",,W","  220",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-11","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   23",",,W,",,,,,"  111",",,W","   17",",,W","   50",",,W",,,,,,,,,,,,,,,"  350",",,W","  220",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-12","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  106",",,W","  -16",",,W","   33",",,W",,,,,,,,,,,,,,,"   40",",,W","   40",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-13","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   39",",,W","  -21",",,W","   15",",,W",,,,,,,,,,,,,,,"   50",",,W","   50",",,W","   36",",,W","   36",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-14","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  144",",,W","  -21",",,W","   32",",,W",,,,,,,,,,,,,,,"  240",",,W","  240",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-15","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  194",",,W","  -16",",,W","   47",",,W",,,,,,,,,,,,,,,"  270",",,W","  270",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-16","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  183",",,W","   50",",,W","   96",",,W",,,,,,,,,,,,,,,"  260",",,W","  250",",,W","  165",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-17","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  211",",,W","  -16",",,W","   47",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  116",",,W","  134",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-01-18","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    8",",,W,",,,,,"  172",",,W","   22",",,W","  112",",,W",,,,,,,,,,,,,,,"  260",",,W","  270",",,W","  206",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-19","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  128",",,W","  -38",",,W","   29",",,W",,,,,,,,,,,,,,,"  360",",,W","  350",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  172",",,W","  -32",",,W","   29",",,W",,,,,,,,,,,,,,,"  240",",,W","  260",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  233",",,W","   83",",,W","   89",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  157",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   89",",,W","  -60",",,W","   88",",,W",,,,,,,,,,,,,,,"   20",",,W","   20",",,W","  170",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  117",",,W","  -99",",,W","   33",",,W",,,,,,,,,,,,,,,"  250",",,W","  210",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   89",",,W","  -60",",,W","   37",",,W",,,,,,,,,,,,,,,"   80",",,W","   70",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  100",",,W","  -77",",,W","   29",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   76",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  128",",,W","  -88",",,W","   33",",,W",,,,,,,,,,,,,,,"   30",",,W","   30",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  178",",,W","  -60",",,W","   53",",,W",,,,,,,,,,,,,,,"  230",",,W","  250",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W","  -71",",,W","   59",",,W",,,,,,,,,,,,,,,"   40",",,W","   40",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-29","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   50",",,W","  -93",",,W","   34",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-30","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  128",",,W","  -88",",,W","   43",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-01-31","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  178",",,W","  -60",",,W","   22",",,W",,,,,,,,,,,,,,,"  240",",,W","  240",",,W","   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-01","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  206",",,W","  -60",",,W","   41",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-02","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  222",",,W","   28",",,W","   83",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  165",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-03","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  228",",,W","   72",",,W","  100",",,W",,,,,,,,,,,,,,,"  250",",,W","  250",",,W","  201",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-04","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  222",",,W","   56",",,W","   70",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-05","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  206",",,W","   61",",,W","   57",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-06","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  194",",,W","    6",",,W","   88",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W","  215",",,W","  264",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-07","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   61",",,W","  -93",",,W","   44",",,W",,,,,,,,,,,,,,,"   70",",,W","   40",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-08","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"   72",",,W"," -138",",,W","   46",",,W",,,,,,,,,,,,,,,"  180",",,W","  180",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-09","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  106",",,W","  -60",",,W","   54",",,W",,,,,,,,,,,,,,,"  250",",,W","  250",",,W","  134",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-10","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","  -10",",,W","   65",",,W",,,,,,,,,,,,,,,"  220",",,W","  200",",,W","  143",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-11","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  144",",,W","  -27",",,W","   74",",,W",,,,,,,,,,,,,,,"  260",",,W","  270",",,W","  183",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-12","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  189",",,W","  -88",",,W","   53",",,W",,,,,,,,,,,,,,,"  260",",,W","  250",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-13","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  211",",,W","   17",",,W","  104",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","  197",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-14","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  222",",,W","   89",",,W","  106",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  179",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-15","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  239",",,W","   -5",",,W","   72",",,W",,,,,,,,,,,,,,,"  280",",,W","  290",",,W","  179",",,W","  228",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-16","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  183",",,W","  -38",",,W","   72",",,W",,,,,,,,,,,,,,,"  260",",,W","  280",",,W","  210",",,W","  264",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-02-17","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  111",",,W","  -82",",,W","   36",",,W",,,,,,,,,,,,,,,"  150",",,W","  150",",,W","  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-18","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"   28",",,W","  -71",",,W","   58",",,W",,,,,,,,,,,,,,,"   90",",,W","   90",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-02-19","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  -16",",,W","  -60",",,W","   41",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-02-20","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  111",",,W","  -43",",,W","   83",",,W",,,,,,,,,,,,,,,"  250",",,W","  260",",,W","  161",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-21","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  167",",,W","  -82",",,W","   32",",,W",,,,,,,,,,,,,,,"  230",",,W","  240",",,W","  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-22","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   15",",,W,",,,,,"  178",",,W","  -43",",,W","   54",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  157",",,W","  224",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-23","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  117",",,W","  -38",",,W","   76",",,W",,,,,,,,,,,,,,,"  350",",,W","  250",",,W","  161",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-24","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","  -82",",,W","   45",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-25","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  217",",,W","   -5",",,W","   62",",,W",,,,,,,,,,,,,,,"  250",",,W","  230",",,W","  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-26","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  244",",,W","  -55",",,W","   57",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  143",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-02-27","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  139",",,W","  -55",",,W","   45",",,W",,,,,,,,,,,,,,,"  260",",,W","  260",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-02-28","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  189",",,W","  -71",",,W","   23",",,W",,,,,,,,,,,,,,,"   10",",,W","   80",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-03-01","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  261",",,W","  -10",",,W","   52",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-03-02","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    3",",,W,",,,,,"  183",",,W","  -21",",,W","   54",",,W",,,,,,,,,,,,,,,"  100",",,W","  100",",,W","  125",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-03-03","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  -16",",,W"," -110",",,W","   59",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00023048","2019-03-04","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  -49",",,W"," -116",",,W","   26",",,W",,,,,,,,,,,,,,,"   80",",,W","   80",",,W","   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-03-05","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"    6",",,W","  -66",",,W","   22",",,W",,,,,,,,,,,,,,,"  290",",,W","  230",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-03-06","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  217",",,W","  -88",",,W","   76",",,W",,,,,,,,,,,,,,,"  210",",,W","  230",",,W","  130",",,W","  157",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-03-07","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  278",",,W","   61",",,W","   68",",,W",,,,,,,,,,,,,,,"  250",",,W","  260",",,W","  170",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-03-08","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","   13",",,W,",,,,,"  239",",,W","  -21",",,W","   65",",,W",,,,,,,,,,,,,,,"  270",",,W","  270",",,W","  215",",,W","  286",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,
"USW00023048","2019-03-09","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  194",",,W","   39",",,W","   85",",,W",,,,,,,,,,,,,,,"  270",",,W","  260",",,W","  183",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-03-10","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0",",,W,",,,,,"  144",",,W","   17",",,W","   49",",,W",,,,,,,,,,,,,,,"   50",",,W","   50",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023048","2019-03-11","35.18222","-103.60306","1239.0","TUCUMCARI MUNICIPAL AIRPORT, NM US","    0","T,,W,",,,,,"  172",",,W","    6",",,W","   31",",,W",,,,,,,,,,,,,,,"  160",",,W","  160",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
