"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0006H23S","2018-07-06","41.46","-106.28","3063.2","SAND LAKE, WY US","   51",",,T","    0",",,T","  232",",,T","   91",",,T","  158",",,T","  106",",,T","    0",",,T"
"USS0006H23S","2018-07-07","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  243",",,T","   80",",,T","  151",",,T","   80",",,T","    0",",,T"
"USS0006H23S","2018-07-08","41.46","-106.28","3063.2","SAND LAKE, WY US","   25",",,T","    0",",,T","  232",",,T","   70",",,T","  155",",,T","  133",",,T","    0",",,T"
"USS0006H23S","2018-07-09","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  236",",,T",,,"  157",",,T","  125",",,T","    0",",,T"
"USS0006H23S","2018-07-10","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  244",",,T","  115",",,T","  161",",,T","  128",",,T","    0",",,T"
"USS0006H23S","2018-07-11","41.46","-106.28","3063.2","SAND LAKE, WY US","   51",",,T","    0",",,T","  218",",,T","   81",",,T","  128",",,T","  100",",,T","    0",",,T"
"USS0006H23S","2018-07-12","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  194",",,T","   65",",,T","  121",",,T","   65",",,T","    0",",,T"
"USS0006H23S","2018-07-13","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  217",",,T","   54",",,T","  132",",,T","   76",",,T","    0",",,T"
"USS0006H23S","2018-07-14","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  241",",,T","   54",",,T","  147",",,T","  109",",,T","    0",",,T"
"USS0006H23S","2018-07-15","41.46","-106.28","3063.2","SAND LAKE, WY US","   25",",,T","    0",",,T","  190",",,T","   51",",,T","  116",",,T","   51",",,T","    0",",,T"
"USS0006H23S","2018-07-16","41.46","-106.28","3063.2","SAND LAKE, WY US","   51",",,T","    0",",,T","  197",",,T","   46",",,T","  109",",,T","   63",",,T","    0",",,T"
"USS0006H23S","2018-07-17","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  206",",,T","   54",",,T","  129",",,T","   75",",,T","    0",",,T"
"USS0006H23S","2018-07-18","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  205",",,T","   57",",,T","  135",",,T","  104",",,T","    0",",,T"
"USS0006H23S","2018-07-19","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  227",",,T","   81",",,T","  150",",,T","   89",",,T","    0",",,T"
"USS0006H23S","2018-07-20","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  237",",,T","   89",",,T","  164",",,T","  124",",,T","    0",",,T"
"USS0006H23S","2018-07-21","41.46","-106.28","3063.2","SAND LAKE, WY US","    0",",,T","    0",",,T","  217",",,T","  106",",,T","  146",",,T","  121",",,T","    0",",,T"
