"USC00248858","2018-06-06","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","    0",",,7",,,,,,,"   78",",,7,0800",,,,,"    1",",,7",,,,,,
"USC00248858","2018-06-07","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   33",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00248858","2018-06-08","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   28",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00248858","2018-06-09","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   17",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00248858","2018-06-10","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   50",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00248858","2018-06-11","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    3",",,7,0800","    0","T,,7,0800","    0",",,7,0800","  122",",,7","   11",",,7",,,,,,,"  111",",,7,0800",,,,,,,,,,,,
"USC00248858","2018-06-12","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7"," -117",",S,7",,,,,,,"  -33",",,7,0800",,,,,,,,,,,,
"USC00248858","2018-06-13","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  -33",",,7",,,,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00248858","2018-06-14","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   33",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00248858","2018-06-15","44.65654","-111.09019","2035.8","WEST YELLOWSTONE GATEWAY, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  -11",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,
