"USC00248415","2018-05-27","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  294",",,7","  100",",,7",,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-05-28","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  272",",,7","  106",",,7",,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-05-29","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  272",",,7","  111",",,7",,,,,,,"  244",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-05-30","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  256",",,7","   72",",,7",,,,,,,"  233",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-05-31","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  233",",,7","   83",",,7",,,,,,,"  161",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-01","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  172",",,7","   33",",,7",,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-02","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  228",",,7","   39",",,7",,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-03","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  261",",,7","   33",",,7",,,,,,,"  250",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-04","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  306",",,7","  111",",,7",,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-05","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  300",",,7","   94",",,7",,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-06","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  283",",,7","   67",",,7",,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-07","48.9992","-108.3895","908.9","TURNER 11 N, MT US","   53",",,7,1600",,,,,"  278",",,7","  128",",,7",,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-08","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  278",",,7","   83",",,7",,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-12","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  328",",,7","   39",",,7",,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-13","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    0",",,7,1600",,,,,"  261",",,7","  100",",,7",,,,,,,"  244",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-14","48.9992","-108.3895","908.9","TURNER 11 N, MT US","   30",",,7,1600",,,,,"  250",",,7","  128",",,7",,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,
"USC00248415","2018-06-15","48.9992","-108.3895","908.9","TURNER 11 N, MT US","    3",",,7,1600",,,,,"  211",",,7","   56",",,7",,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,
