"USC00045756","2015-06-29","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  383",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-06-30","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  372",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-03","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  406",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-04","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  378",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-11","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  400",",,7",,,,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-15","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  333",",,7",,,,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-16","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  333",",,7",,,,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-22","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-23","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  328",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-24","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  328",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-25","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  350",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-26","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  333",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-27","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-28","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  367",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-29","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  383",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045756","2015-07-30","35.0492","-118.1619","833.6","MOJAVE, CA US","    0",",,7,0800",,,,,"  356",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
