"USC00425826","2018-07-05","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  344",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-06","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  372",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  356",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-07","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  361",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  356",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-08","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  372",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  328",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-09","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  367",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  356",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-10","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  361",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  350",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-11","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  317",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-12","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  344",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  339",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-13","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  356",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  339",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00425826","2018-07-14","41.05738","-111.68945","1554.5","MORGAN, UT US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  344",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,
