"USC00306314","2018-05-03","43.44991","-76.53685","98.8","OSWEGO, NY US","   30",",,7,1700","    0",",,7,1700","    0",",,7,1700","  233",",,7","  133",",,7",,,,,,,,,"  206",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00306314","2018-05-04","43.44991","-76.53685","98.8","OSWEGO, NY US","  107",",,7,1700","    0",",,7,1700","    0",",,7,1700","  272",",,7","  100",",,7",,,,,,,,,"  211",",,7,1700",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00306314","2018-05-05","43.44991","-76.53685","98.8","OSWEGO, NY US","   38",",,7,1700","    0",",,7,1700","    0",",,7,1700","  222",",,7","   72",",,7",,,,,,,,,"  211",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00306314","2018-05-06","43.44991","-76.53685","98.8","OSWEGO, NY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  239",",,7","  128",",,7",,,,,,,,,"  178",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00306314","2018-05-07","43.44991","-76.53685","98.8","OSWEGO, NY US","    8",",,7,1700","    0",",,7,1700","    0",",,7,1700","  178",",,7","   72",",,7",,,,,,,,,"  128",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00306314","2018-05-08","43.44991","-76.53685","98.8","OSWEGO, NY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  200",",,7","   44",",,7",,,,,,,,,"  183",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00306314","2018-05-09","43.44991","-76.53685","98.8","OSWEGO, NY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  267",",,7","  117",",,7",,,,,,,,,"  250",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00306314","2018-05-10","43.44991","-76.53685","98.8","OSWEGO, NY US","    8",",,7,1700","    0",",,7,1700","    0",",,7,1700","  250",",,7","  128",",,7",,,,,,,,,"  139",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00306314","2018-05-11","43.44991","-76.53685","98.8","OSWEGO, NY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  139",",,7","   50",",,7",,,,,,,,,"   83",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00306314","2018-05-12","43.44991","-76.53685","98.8","OSWEGO, NY US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  133",",,7","   50",",,7",,,,,,,,,"  133",",,7,1700",,,,,,,,,,,,,,,,,,,,
