"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00234271","2018-07-01","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  344",",,7","  244",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-02","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  222",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-03","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  317",",,7","  228",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-04","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  339",",,7","  239",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-05","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-06","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  361",",,7","  233",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-07","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-08","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,,,"  161",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-09","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  322",",,7","  172",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-10","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  228",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-11","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  339",",,7","  228",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-12","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  356",",,7","  222",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-13","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  361",",,7","  233",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-14","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  378",",,7","  233",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-15","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   53",",,7,0700",,,,,"  361",",,7","  228",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-16","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  356",",,7","  228",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-17","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  356",",,7","  233",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-18","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  317",",,7","  217",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-19","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   13",",,7,0700",,,,,"  306",",,7","  228",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-20","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","  394",",,7,0700",,,,,"  261",",,7","  200",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-21","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  333",",,7","  211",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-22","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  317",",,7","  206",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-23","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  294",",,7","  194",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-24","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  300",",,7","  194",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-25","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  178",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-26","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  333",",,7","  183",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-27","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   66",",,7,0700",,,,,"  272",",,7","  172",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-28","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  289",",,7","  172",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-29","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  294",",,7","  172",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-30","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","  320",",,7,0700",,,,,"  228",",,7","  178",",,7",,,,,,,,,"  183",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-07-31","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  250",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-01","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   30",",,7,0700",,,,,"  267",",,7","  156",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-02","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  311",",,7","  172",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-03","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  189",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-04","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  350",",,7","  194",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-05","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  344",",,7","  222",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-06","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  361",",,7","  244",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-07","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  367",",,7","  217",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-08","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","  203",",,7,0700",,,,,"  278",",,7","  206",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-09","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  189",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-10","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  189",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-11","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  339",",,7","  211",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-12","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  322",",,7","  189",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-13","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  194",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-14","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  328",",,7","  211",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-15","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   89",",,7,0700",,,,,,,"  206",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-16","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  300",",,7","  211",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-17","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   33",",,7,0700",,,,,"  333",",,7","  211",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-18","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  306",",,7","  200",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-19","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  300",",,7","  200",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-20","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","  102",",,7,0700",,,,,"  294",",,7","  206",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-21","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   79",",,7,0700",,,,,"  267",",,7","  194",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-22","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  283",",,7","  178",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-23","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  267",",,7","  150",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-24","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   13",",,7,0700",,,,,"  244",",,7","  150",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-25","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","   36",",,7,0700",,,,,"  283",",,7","  183",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-26","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-27","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  356",",,7","  239",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-28","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","    0",",,7,0700",,,,,"  356",",,7","  244",",,7",,,,,,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234271","2018-08-29","38.58541","-92.18246","198.1","JEFFERSON CITY WATER PLANT, MO US","  533",",,7,0700",,,,,"  361",",,7","  194",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
