"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA007027540","2017-05-26","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  145",",,C","  118",",,C",,,"  132",",,C"
"CA007027540","2017-05-27","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C",,,"  224",",,C","  101",",,C",,,"  163",",,C"
"CA007027540","2017-05-28","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C",,,"  254",",,C","  113",",,C",,,"  184",",,C"
"CA007027540","2017-05-29","45.2167","-73.85","38.0","STE MARTINE, QC CA","   78",",,C","    0",",,C","    0",",,C","  180",",,C","  126",",,C",,,"  153",",,C"
"CA007027540","2017-05-30","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  176",",,C","  117",",,C",,,"  147",",,C"
"CA007027540","2017-05-31","45.2167","-73.85","38.0","STE MARTINE, QC CA","    0",",,C","    0",",,C",,,"  234",",,C","  118",",,C",,,"  176",",,C"
"CA007027540","2017-06-01","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  193",",,C","  124",",,C",,,"  159",",,C"
"CA007027540","2017-06-02","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  145",",,C","   78",",,C",,,"  112",",,C"
"CA007027540","2017-06-03","45.2167","-73.85","38.0","STE MARTINE, QC CA","    0","T,,C","    0",",,C","    0",",,C","  174",",,C","   90",",,C",,,"  132",",,C"
"CA007027540","2017-06-04","45.2167","-73.85","38.0","STE MARTINE, QC CA","   20",",,C","    0",",,C","    0",",,C","  225",",,C","  100",",,C",,,"  163",",,C"
"CA007027540","2017-06-05","45.2167","-73.85","38.0","STE MARTINE, QC CA","  227",",,C","    0",",,C","    0",",,C","  150",",,C","  128",",,C",,,"  139",",,C"
"CA007027540","2017-06-06","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  139",",,C","  105",",,C",,,"  122",",,C"
"CA007027540","2017-06-07","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  245",",,C","   86",",,C",,,"  166",",,C"
"CA007027540","2017-06-08","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  282",",,C","  157",",,C",,,"  220",",,C"
"CA007027540","2017-06-09","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  249",",,C","  157",",,C",,,"  203",",,C"
"CA007027540","2017-06-10","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  269",",,C","   93",",,C",,,"  181",",,C"
"CA007027540","2017-06-11","45.2167","-73.85","38.0","STE MARTINE, QC CA","   20",",,C","    0",",,C","    0",",,C","  314",",,C","  196",",,C",,,"  255",",,C"
"CA007027540","2017-06-12","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  334",",,C","  200",",,C",,,"  267",",,C"
"CA007027540","2017-06-13","45.2167","-73.85","38.0","STE MARTINE, QC CA","    0",",,C","    0",",,C","    0",",,C","  266",",,C","  220",",,C",,,"  243",",,C"
"CA007027540","2017-06-14","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  212",",,C","  112",",,C",,,"  162",",,C"
"CA007027540","2017-06-15","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  245",",,C","   90",",,C",,,"  168",",,C"
"CA007027540","2017-06-16","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  194",",,C","  141",",,C",,,"  168",",,C"
"CA007027540","2017-06-17","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  275",",,C","  158",",,C",,,"  217",",,C"
"CA007027540","2017-06-18","45.2167","-73.85","38.0","STE MARTINE, QC CA","   34",",,C","    0",",,C","    0",",,C","  309",",,C","  206",",,C",,,"  258",",,C"
"CA007027540","2017-06-19","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  251",",,C","  210",",,C",,,"  231",",,C"
"CA007027540","2017-06-20","45.2167","-73.85","38.0","STE MARTINE, QC CA","    4",",,C","    0",",,C","    0",",,C","  241",",,C","  175",",,C",,,"  208",",,C"
"CA007027540","2017-06-21","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  219",",,C","  157",",,C",,,"  188",",,C"
"CA007027540","2017-06-22","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  249",",,C","  145",",,C",,,"  197",",,C"
"CA007027540","2017-06-23","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  260",",,C","  160",",,C",,,"  210",",,C"
"CA007027540","2017-06-24","45.2167","-73.85","38.0","STE MARTINE, QC CA",,,"    0",",,C","    0",",,C","  262",",,C","  177",",,C",,,"  220",",,C"
"CA007027540","2017-06-25","45.2167","-73.85","38.0","STE MARTINE, QC CA","   10",",,C","    0",",,C","    0",",,C","  233",",,C","  141",",,C",,,"  187",",,C"
