"USC00158635","2018-07-06","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","   13",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  200",",,7",,,,,"  200",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00158635","2018-07-07","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","   25",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  189",",,7",,,,,"  189",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00158635","2018-07-08","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  156",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,
"USC00158635","2018-07-09","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  144",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,
"USC00158635","2018-07-10","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  144",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,
"USC00158635","2018-07-11","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  144",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,
"USC00158635","2018-07-12","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  172",",,7",,,,,"  172",",,7,0700","    1",",,7",,,,,,,,,,
"USC00158635","2018-07-13","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  161",",,7",,,,,"  167",",,7,0700","    1",",,7",,,,,,,,,,
"USC00158635","2018-07-14","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  167",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,
"USC00158635","2018-07-15","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  183",",,7",,,,,"  200",",,7,0700","    1",",,7",,,,,,,,,,
"USC00158635","2018-07-16","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","  119",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  200",",,7",,,,,"  206",",,7,0700","    1",",,7","    1",",,7",,,,,,,,
"USC00158635","2018-07-17","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","   13",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  206",",,7",,,,,"  211",",,7,0700","    1",",,7",,,,,,,,,,
"USC00158635","2018-07-18","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","  333",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  178",",,7",,,,,"  178",",,7,0700","    1",",,7",,,,,,,,,,
"USC00158635","2018-07-19","37.1026","-82.8046","378.0","WHITESBURG 2 SE, KY US","    0",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  133",",,7",,,,,"  133",",,7,0700","    1",",,7",,,,,,,,,,
