"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00152494","2018-04-01","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","   16",",,E","   71",",,E","   11",",,E"
"NLE00152494","2018-04-02","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","   42",",,E","  132",",,E","   38",",,E"
"NLE00152494","2018-04-03","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","  124",",,E","  176",",,E","   82",",,E"
"NLE00152494","2018-04-04","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","   30",",,E","  154",",,E","   76",",,E"
"NLE00152494","2018-04-05","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    2",",,E","   89",",,E","   25",",,E"
"NLE00152494","2018-04-06","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  153",",,E","   22",",,E"
"NLE00152494","2018-04-07","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  218",",,E","   85",",,E"
"NLE00152494","2018-04-08","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  179",",,E","   76",",,E"
"NLE00152494","2018-04-09","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    3",",,E","  112",",,E","   68",",,E"
"NLE00152494","2018-04-10","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","   76",",,E","  209",",,E","   78",",,E"
"NLE00152494","2018-04-11","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  143",",,E","   89",",,E"
"NLE00152494","2018-04-12","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    3",",,E","  129",",,E","   74",",,E"
"NLE00152494","2018-04-13","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  130",",,E","   71",",,E"
"NLE00152494","2018-04-14","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","   16",",,E","  153",",,E","   69",",,E"
"NLE00152494","2018-04-15","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","   27",",,E","  173",",,E","   98",",,E"
"NLE00152494","2018-04-16","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  146",",,E","   73",",,E"
"NLE00152494","2018-04-17","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  206",",,E","   73",",,E"
"NLE00152494","2018-04-18","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  249",",,E","  107",",,E"
"NLE00152494","2018-04-19","51.9908","4.1217","12.0","HOEK VAN HOLLAND, NL","    0",",,E","  287",",,E","  129",",,E"
