"USC00318519","2018-06-04","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  167",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-05","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-06","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  139",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-07","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  144",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-08","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-09","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-10","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-11","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","   46",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-12","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","  142",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  167",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-13","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  167",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-14","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-15","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-16","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-17","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-18","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-19","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  200",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-20","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  206",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-21","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-22","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  206",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-23","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  200",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-24","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-25","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-26","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","  201",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00318519","2018-06-27","35.9225","-81.1716","402.3","TAYLORSVILLE, NC US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  200",",,7",,,,,,,,,,,,,,,,,,
