"GME00120934","2018-04-02","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    1",",,E",,,"   77",",,E","  -44",",,E",,
"GME00120934","2018-04-03","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    1",",,E"," 1470",",,E","   90",",,E","   45",",,E",,
"GME00120934","2018-04-04","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","  112",",,E"," 1400",",,E","   95",",,E","   -4",",,E",,
"GME00120934","2018-04-05","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","   66",",,E"," 1370",",,E","   12",",,E","  -26",",,E",,
"GME00120934","2018-04-06","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    0",",,E"," 1380",",,E","   99",",,E","  -32",",,E",,
"GME00120934","2018-04-07","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    0",",,E"," 1350",",,E","  158",",,E","   88",",,E",,
"GME00120934","2018-04-08","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    0",",,E"," 1300",",,E","  135",",,E","   93",",,E",,
"GME00120934","2018-04-09","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    3",",,E"," 1210",",,E","   99",",,E","   49",",,E",,
"GME00120934","2018-04-10","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","   19",",,E"," 1130",",,E","   80",",,E","   -4",",,E",,
"GME00120934","2018-04-11","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    3",",,E"," 1090",",,E","   79",",,E","   21",",,E",,
"GME00120934","2018-04-12","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    1",",,E"," 1020",",,E","   89",",,E","   52",",,E",,
"GME00120934","2018-04-13","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    2",",,E","  990",",,E","   71",",,E","   10",",,E",,
"GME00120934","2018-04-14","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    0",",,E","  950",",,E","   94",",,E","   36",",,E",,
"GME00120934","2018-04-15","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","  147",",,E","  910",",,E","  113",",,E","   49",",,E",,
"GME00120934","2018-04-16","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    1",",,E","  850",",,E","   82",",,E","   47",",,E",,
"GME00120934","2018-04-17","47.8756","8.0044","1490.0","FELDBERG SCHWARZWALD, GM","    0",",,E","  800",",,E","  119",",,E","   51",",,E",,
