"USC00473271","2018-07-04","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  194",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-05","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","  246",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  194",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-06","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-07","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  100",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-08","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  100",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-09","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  128",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-10","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-11","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-12","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-13","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","   71",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  189",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-14","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","  290",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  206",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-15","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  189",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-16","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  200",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-17","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-18","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  117",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-19","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  139",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-20","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  167",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-21","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","  122",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  178",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-22","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  172",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-23","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  150",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-24","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  161",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-25","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,
"USC00473271","2018-07-26","44.533","-88.098","211.5","GREEN BAY BOTANICAL, WI US","   79",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,
