"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00047414","2018-05-24","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  200",",,7","  111",",,7",,,,,"  156",",,7,1600",,,,,,,,,,
"USC00047414","2018-05-25","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  172",",,7","   89",",,7",,,,,"  150",",,7,1600",,,,,,,,,,
"USC00047414","2018-05-26","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  156",",,7","  100",",,7",,,,,"  150",",,7,1600",,,,,,,,,,
"USC00047414","2018-05-27","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00047414","2018-05-28","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00047414","2018-05-29","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  189",",,7","  106",",,7",,,,,"  167",",,7,1600",,,,,,,,,,
"USC00047414","2018-05-30","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  189",",,7","  100",",,7",,,,,"  161",",,7,1600",,,,,,,,,,
"USC00047414","2018-05-31","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00047414","2018-06-01","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  233",",,7","  111",",,7",,,,,"  217",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-02","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  278",",,7","  128",",,7",,,,,"  272",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-03","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  306",",,7","  122",",,7",,,,,"  211",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-04","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  244",",,7","  128",",,7",,,,,"  228",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-05","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  233",",,7","  111",",,7",,,,,"  183",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-06","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  206",",,7","  111",",,7",,,,,"  194",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-07","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  206",",,7","  122",",,7",,,,,"  200",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-08","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  222",",,7","  117",",,7",,,,,"  211",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-09","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  228",",,7","  133",",,7",,,,,"  194",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-10","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  222",",,7","  122",",,7",,,,,"  211",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-11","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  250",",,7","  150",",,7",,,,,"  189",",,7,1600",,,,,,,,,,
"USC00047414","2018-06-12","37.9191","-122.3772","6.1","RICHMOND, CA US","    0",",,7,1600",,,,,"  244",",,7","  139",",,7",,,,,"  239",",,7,1600",,,,,,,,,,
