"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00413675","2018-05-04","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","  137",",,7,0800",,,,,"  289",",,7","  178",",,7",,,,,"  178",",,7,0800",,,,,,,,
"USC00413675","2018-05-05","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","   89",",,7,0800",,,,,"  211",",,7","  111",",,7",,,,,"  128",",,7,0800",,,,,,,,
"USC00413675","2018-05-06","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  272",",,7","   94",",,7",,,,,"  111",",,7,0800",,,,,,,,
"USC00413675","2018-05-07","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  306",",,7","  111",",,7",,,,,"  167",",,7,0800",,,,,,,,
"USC00413675","2018-05-08","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  339",",,7","  167",",,7",,,,,"  189",",,7,0800",,,,,,,,
"USC00413675","2018-05-09","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  328",",,7","  189",",,7",,,,,"  189",",,7,0800",,,,,,,,
"USC00413675","2018-05-10","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  306",",,7","  167",",,7",,,,,"  206",",,7,0800",,,,,,,,
"USC00413675","2018-05-11","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  300",",,7","  178",",,7",,,,,"  206",",,7,0800",,,,,,,,
"USC00413675","2018-05-12","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  311",",,7","  206",",,7",,,,,"  217",",,7,0800",,,,,,,,
"USC00413675","2018-05-13","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  311",",,7","  206",",,7",,,,,"  206",",,7,0800",,,,,,,,
"USC00413675","2018-05-14","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  317",",,7","  206",",,7",,,,,"  222",",,7,0800",,,,,,,,
"USC00413675","2018-05-15","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  322",",,7","  222",",,7",,,,,"  228",",,7,0800",,,,,,,,
"USC00413675","2018-05-16","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  311",",,7","  194",",,7",,,,,"  194",",,7,0800",,,,,,,,
"USC00413675","2018-05-17","32.5216","-97.8069","237.4","GRANBURY 5 N, TX US","    0",",,7,0800",,,,,"  322",",,7","  172",",,7",,,,,"  183",",,7,0800",,,,,,,,
