"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0008S01S","2018-07-06","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","    0",",,T","    0",",,T","  253",",,T","  113",",,T","  179",",,T","  153",",,T","    0",",,T"
"USS0008S01S","2018-07-07","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","    0",",,T","    0",",,T","  260",",,T","  130",",,T","  177",",,T","  138",",,T","    0",",,T"
"USS0008S01S","2018-07-08","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","    0",",,T","    0",",,T","  274",",,T","  126",",,T","  187",",,T","  147",",,T","    0",",,T"
"USS0008S01S","2018-07-09","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","    0",",,T","    0",",,T","  203",",,T","  104",",,T","  149",",,T","  134",",,T","    0",",,T"
"USS0008S01S","2018-07-10","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","    0",",,T","    0",",,T","  213",",,T","  113",",,T","  153",",,T","  133",",,T","    0",",,T"
"USS0008S01S","2018-07-11","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","    0",",,T","    0",",,T","  225",",,T","  115",",,T","  141",",,T","  122",",,T","    0",",,T"
"USS0008S01S","2018-07-12","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","    0",",,T","    0",",,T","  189",",,T","  122",",,T","  144",",,T","  137",",,T","    0",",,T"
"USS0008S01S","2018-07-13","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","    0",",,T","    0",",,T","  225",",,T","  121",",,T","  154",",,T","  127",",,T","    0",",,T"
"USS0008S01S","2018-07-14","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","  127",",,T","    0",",,T","  193",",,T","  118",",,T","  139",",,T","  123",",,T","    0",",,T"
"USS0008S01S","2018-07-15","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","   51",",,T","    0",",,T","  230",",,T","  117",",,T","  156",",,T","  132",",,T","    0",",,T"
"USS0008S01S","2018-07-16","33.74","-108.95","2438.4","FRISCO DIVIDE, NM US","   25",",,T","    0",",,T","  246",",,T","  118",",,T","  157",",,T","  130",",,T","    0",",,T"
