"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00005008","2018-06-14","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  270",",,a","  144",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-15","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  281",",,a","  124",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-16","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  310",",,a","  123",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-17","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  312",",,a","  156",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-18","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  293",",,a","  173",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-19","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a",,,"  193",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-20","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  293",",,a","  170",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-21","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  281",",,a","  179",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-22","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  278",",,a","  129",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-23","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  270",",,a","  131",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-24","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  262",",,a","  116",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-25","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  263",",,a",,,,,,,,,,,,,,,,
"ASN00005008","2018-06-26","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  273",",,a","   87",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-27","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  277",",,a","   85",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-28","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00005008","2018-06-29","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  295",",,a","  113",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-06-30","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  289",",,a","  103",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-01","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  299",",,a","  133",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-02","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  311",",,a","  124",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-03","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  292",",,a","  164",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-04","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  285",",,a","  178",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-05","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  274",",,a","  130",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-06","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  268",",,a","  142",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-07","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  262",",,a","  114",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-08","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  303",",,a","  104",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-09","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  300",",,a","  112",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-10","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  289",",,a","  122",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-11","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  298",",,a","  113",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-12","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  301",",,a","  117",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-13","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  283",",,a","  101",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-14","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  276",",,a","   94",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-15","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  266",",,a","  108",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-16","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  264",",,a","   96",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-17","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  282",",,a","  107",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-18","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  288",",,a","  106",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-19","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  311",",,a","  113",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-20","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  302",",,a","  142",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-21","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  279",",,a","  147",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-22","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  262",",,a","  146",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-23","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  281",",,a","  139",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-24","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  272",",,a","  123",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-25","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  256",",,a","  115",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-26","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  271",",,a","  177",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-27","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  259",",,a","  120",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-28","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  300",",,a","  108",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-29","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  291",",,a","  124",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-30","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  293",",,a","  105",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-07-31","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  293",",,a","  107",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-01","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  265",",,a","  108",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-02","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  234",",,a","  135",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-03","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  254",",,a","   79",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-04","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  260",",,a","   77",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-05","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  267",",,a","  119",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-06","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  256",",,a","   72",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-07","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  277",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-08","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  307",",,a","   82",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-09","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  307",",,a","  137",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-10","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  262",",,a","  141",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-11","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  261",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-12","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  274",",,a","   68",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-13","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  288",",,a","   78",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-14","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  287",",,a","  102",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-15","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  299",",,a","   95",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-16","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  295",",,a","  119",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-17","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a",,,"  118",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-18","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a",,,"  114",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-19","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  321",",,a","  115",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-20","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  339",",,a","  118",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-21","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00005008","2018-08-22","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  304",",,a","  145",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-23","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00005008","2018-08-24","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  282",",,a","  119",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-25","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  288",",,a",,,,,,,,,,,,,,,,
"ASN00005008","2018-08-26","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  301",",,a",,,,,,,,,,,,,,,,
"ASN00005008","2018-08-27","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  325",",,a","  106",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-28","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  304",",,a","  121",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-29","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  253",",,a","  183",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-30","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  265",",,a","   99",",,a",,,,,,,,,,,,,,
"ASN00005008","2018-08-31","-21.1906","115.9797","11.0","MARDIE, AS","    0",",,a","  278",",,a","   89",",,a",,,,,,,,,,,,,,
