"CA00613F606","2018-07-02","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  251",",,C","  231",",,C","  241",",,C","   20",",,C","  330",",,C"
"CA00613F606","2018-07-03","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  303",",,C","  217",",,C","  260",",,C","    0",",,C","    0",",,C"
"CA00613F606","2018-07-04","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  307",",,C","  221",",,C","  264",",,C","    0",",,C","    0",",,C"
"CA00613F606","2018-07-05","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  256",",,C","  237",",,C","  247",",,C","   34",",,C","  410",",,C"
"CA00613F606","2018-07-06","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  248",",,C","  179",",,C","  214",",,C","    1",",,C","  440",",,C"
"CA00613F606","2018-07-07","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  247",",,C","  159",",,C","  203",",,C","    0",",,C","    0",",,C"
"CA00613F606","2018-07-08","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  244",",,C","  195",",,C","  220",",,C","    0",",,C","    0",",,C"
"CA00613F606","2018-07-09","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  240",",,C","  214",",,C","  227",",,C","   25",",,C","  410",",,C"
"CA00613F606","2018-07-10","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  275",",,C","  203",",,C","  239",",,C","    1",",,C","  390",",,C"
"CA00613F606","2018-07-11","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  251",",,C","  192",",,C","  222",",,C","    3",",,C","  350",",,C"
"CA00613F606","2018-07-12","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  253",",,C","  179",",,C","  216",",,C","    0",",,C","    0",",,C"
"CA00613F606","2018-07-13","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  260",",,C","  221",",,C","  241",",,C","    0",",,C","    0",",,C"
"CA00613F606","2018-07-14","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  243",",,C","  214",",,C","  229",",,C","   29",",,C","  410",",,C"
"CA00613F606","2018-07-15","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  252",",,C","  220",",,C","  236",",,C","    0",",,C","    0",",,C"
"CA00613F606","2018-07-16","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  266",",,C","  232",",,C","  249",",,C","   20",",,C","  630",",,C"
"CA00613F606","2018-07-17","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  262",",,C","  187",",,C","  225",",,C","   30",",,C","  430",",,C"
"CA00613F606","2018-07-18","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  221",",,C","  170",",,C","  195",",,C",,,,
"CA00613F606","2018-07-19","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  256",",,C","  159",",,C","  207",",,C",,,,
"CA00613F606","2018-07-20","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  276",",,C","  214",",,C","  245",",,C","   18",",,C","  540",",,C"
"CA00613F606","2018-07-21","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  254",",,C","  156",",,C","  205",",,C","   14",",,C","  530",",,C"
"CA00613F606","2018-07-22","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  232",",,C","  152",",,C","  192",",,C","   21",",,C","  430",",,C"
"CA00613F606","2018-07-23","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  260",",,C","  211",",,C","  235",",,C",,,,
"CA00613F606","2018-07-24","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  270",",,C","  221",",,C","  245",",,C","   19",",,C","  560",",,C"
"CA00613F606","2018-07-25","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  239",",,C","  213",",,C","  226",",,C","   26",",,C","  330",",,C"
"CA00613F606","2018-07-26","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  246",",,C","  204",",,C","  225",",,C","   24",",,C","  600",",,C"
"CA00613F606","2018-07-27","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  220",",,C","  196",",,C","  208",",,C","   23",",,C","  480",",,C"
"CA00613F606","2018-07-28","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  216",",,C","  175",",,C","  196",",,C","   26",",,C","  470",",,C"
"CA00613F606","2018-07-29","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  229",",,C","  172",",,C","  201",",,C",,,,
"CA00613F606","2018-07-30","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  244",",,C","  197",",,C","  220",",,C","   15",",,C","  440",",,C"
"CA00613F606","2018-07-31","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  257",",,C","  209",",,C","  233",",,C",,,,
"CA00613F606","2018-08-01","42.8667","-79.25","184.0","PORT COLBORNE AUT, ON CA",,,,,"  238",",,C","  222",",,C","  230",",,C","   26",",,C","  520",",,C"
