"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00425892","2018-05-25","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  294",",,7","   94",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-05-26","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","   72",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-05-27","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","   71",",,7,1600","    0",",,7,1600","    0",",,7,1600","  256",",,7","   89",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-05-28","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","   13",",,7,1600","    0",",,7,1600","    0",",,7,1600","  178",",,7","   61",",,7",,,,,,,,,"  144",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-05-29","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  222",",,7","   67",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-05-30","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","    0","T,,7,1600","    0",",,7,1600","    0",",,7,1600","  272",",,7","   67",",,7",,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-05-31","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","   10",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","   94",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-06-01","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","    5",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","   83",",,7",,,,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-06-02","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  233",",,7","   39",",,7",,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00425892","2018-06-03","40.74853","-111.72323","1652.0","MOUNTAIN DELL DAM, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","  106",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
