"USC00466212","2018-06-22","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","  170",",,7,0700","    0",",,7,","    0",",,7,0700","  317",",,7","  189",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-06-23","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","   20",",,7,0700","    0",",,7,","    0",",,7,0700","  317",",,7","  178",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-06-24","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","   43",",,7,0700","    0",",,7,","    0",",,7,0700","  317",",,7","  178",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-06-25","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  317",",,7","  178",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-06-26","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  256",",,7","  156",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-06-27","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","   25",",,7,0700","    0",",,7,","    0",",,7,0700","  256",",,7","  156",",,7",,,,,,,"  178",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,
"USC00466212","2018-06-28","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","  173",",,7,0700","    0",",,7,","    0",",,7,0700","  261",",,7","  178",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-06-29","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  272",",,7","  161",",,7",,,,,,,"  167",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00466212","2018-06-30","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  306",",,7","  161",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-07-01","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  311",",,7","  161",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-07-02","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  339",",,7","  194",",,7",,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00466212","2018-07-03","39.6203","-79.9698","251.5","MORGANTOWN LOCK AND DAM, WV US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  311",",,7","  206",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
