"USC00338830","2018-06-27","39.1114","-82.9797","174.3","WAVERLY, OH US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  189",",,7",,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-06-28","39.1114","-82.9797","174.3","WAVERLY, OH US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  194",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-06-29","39.1114","-82.9797","174.3","WAVERLY, OH US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  189",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-06-30","39.1114","-82.9797","174.3","WAVERLY, OH US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  194",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-07-01","39.1114","-82.9797","174.3","WAVERLY, OH US","    0",",,7,0800",,,,,"  344",",,7","  206",",,7",,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-07-02","39.1114","-82.9797","174.3","WAVERLY, OH US","  165",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  211",",,7",,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-07-03","39.1114","-82.9797","174.3","WAVERLY, OH US","  208",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  206",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-07-04","39.1114","-82.9797","174.3","WAVERLY, OH US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  211",",,7",,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-07-05","39.1114","-82.9797","174.3","WAVERLY, OH US","    0",",,7,0800",,,,,"  356",",,7","  233",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00338830","2018-07-06","39.1114","-82.9797","174.3","WAVERLY, OH US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  228",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
