"CA00613P001","2018-06-30","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  319",",,C","  233",",,C","  276",",,C"
"CA00613P001","2018-07-01","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  331",",,C","  218",",,C","  275",",,C"
"CA00613P001","2018-07-02","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  309",",,C","  205",",,C","  257",",,C"
"CA00613P001","2018-07-03","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  292",",,C","  190",",,C","  241",",,C"
"CA00613P001","2018-07-04","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  322",",,C","  205",",,C","  264",",,C"
"CA00613P001","2018-07-05","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  318",",,C","  220",",,C","  269",",,C"
"CA00613P001","2018-07-06","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  252",",,C","  141",",,C","  197",",,C"
"CA00613P001","2018-07-07","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  249",",,C","  113",",,C","  181",",,C"
"CA00613P001","2018-07-08","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  273",",,C","  144",",,C","  209",",,C"
"CA00613P001","2018-07-09","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  302",",,C","  169",",,C","  236",",,C"
"CA00613P001","2018-07-10","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  301",",,C","  147",",,C","  224",",,C"
"CA00613P001","2018-07-11","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  276",",,C","  124",",,C","  200",",,C"
"CA00613P001","2018-07-12","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  274",",,C","  122",",,C","  198",",,C"
"CA00613P001","2018-07-13","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  303",",,C","  166",",,C","  235",",,C"
"CA00613P001","2018-07-14","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  289",",,C","  198",",,C","  244",",,C"
"CA00613P001","2018-07-15","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  318",",,C","  202",",,C","  260",",,C"
"CA00613P001","2018-07-16","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  316",",,C","  216",",,C","  266",",,C"
"CA00613P001","2018-07-17","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  291",",,C","  150",",,C","  221",",,C"
"CA00613P001","2018-07-18","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  267",",,C","  137",",,C","  202",",,C"
"CA00613P001","2018-07-19","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  280",",,C","  136",",,C","  208",",,C"
"CA00613P001","2018-07-20","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  286",",,C","  187",",,C","  237",",,C"
"CA00613P001","2018-07-21","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  251",",,C","  192",",,C","  222",",,C"
"CA00613P001","2018-07-22","41.95","-82.5167","177.0","POINT PELEE CS, ON CA",,,,,,,"  222",",,C","  157",",,C","  189",",,C"
