"USC00041018","2017-01-29","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800",,," 1880",",,7,0800","   89",",,7","  -17",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-01-31","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800",,," 1829",",,7,0800","  161",",,7","  -28",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-01","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800","    0",",,7,0800"," 1829",",,7,0800","  128",",,7","  -22",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-03","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","  782",",,7,0800","    0",",,7,0800"," 1651",",,7,0800","   78",",,7","    0",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-04","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","  409",",,7,0800","    0",",,7,0800"," 1600",",,7,0800","   28",",,7","    6",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-05","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","   46",",,7,0800","    0",",,7,0800"," 1575",",,7,0800","   44",",,7","   -6",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-07","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US"," 1727",",,7,0800","    0",",,7,0800"," 1549",",,7,0800","   61",",,7","  -11",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-09","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US"," 1712",",,7,0800","    0",",,7,0800"," 1295",",,7,0800","   78",",,7","   22",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-14","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","  792",",,7,0800","    0",",,7,0800"," 1194",",,7,0800","  133",",,7","  -22",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-18","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","  701",",,7,0800","    0",",,7,0800"," 1168",",,7,0800","  161",",,7","    6",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-20","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US"," 1191",",,7,0800","    0",",,Z,0800"," 1168",",,Z,0800","   44",",,7","  -28",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-24","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US",,,,," 1473",",,7,0800","   50",",,7"," -117",",,7","    4",",,Z","    4",",,Z"," 1293",",,Z","  305",",,Z","   -6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-25","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","   28",",,7,0800","    0",",,7,0800"," 1473",",,7,0800","   17",",,7","  -83",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-02-28","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","   91",",,7,0800","    0",",,7,0800"," 1372",",,7,0800","   33",",,7","  -94",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-02","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800","    0",",,7,0800"," 1372",",,7,0800","  111",",,7","  -78",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-06","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","  658",",,7,0800","  356",",,7,0800"," 1727",",,7,0800","  156",",,7","  -67",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-09","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800","    0",",,7,0800"," 1549",",,7,0800","  150",",,7","  -67",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-11","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800","    0",",,7,0800"," 1422",",,7,0800","  161",",,7","  -44",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-13","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800","    0",",,7,0800"," 1397",",,7,0800","  194",",,7","    0",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-15","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800","    0",",,7,0800"," 1321",",,7,0800","  206",",,7","   11",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-17","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","    0",",,7,0800","    0",",,7,0800"," 1346",",,7,0800","  150",",,7","   11",",,7",,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-20","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","   61",",,7,0800",,," 1270",",,7,0800","  183",",,7","   11",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00041018","2017-03-21","39.4539","-120.6556","1641.3","BOWMAN DAM, CA US","  457",",,7,0800",,," 1143",",,7,0800","  189",",,7","   11",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
