"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207364","2018-08-17","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  294",",,7","  167",",,7","  183",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-18","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  278",",,7","  128",",,7","  133",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-19","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  111",",,7","  128",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-20","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  289",",,7","  128",",,7","  200",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-21","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","  165",",,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  178",",,7","  178",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-22","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   15",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","  133",",,7","  144",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-23","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","  100",",,7","  111",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-24","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  111",",,7","  167",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-25","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   84",",,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  161",",,7","  172",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-26","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   48",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","  167",",,7","  167",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-27","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  167",",,7","  206",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-28","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   61",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","  194",",,7","  194",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-29","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   89",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","  161",",,7","  161",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-30","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  178",",,7","   78",",,7","   83",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-08-31","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  206",",,7","   83",",,7","  122",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-01","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   18",",,7,0800","    0",",,7","    0",",,7,0800","  239",",,7","  122",",,7","  183",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-02","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    3",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  183",",,7","  200",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-03","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0","T,,7,0800","    0",",,7","    0",",,7,0800","  267",",,7","  172",",,7","  172",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-04","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   28",",,7,0800","    0",",,7","    0",",,7,0800","  244",",,7","  139",",,7","  150",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-05","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   99",",,7,0800","    0",",,7","    0",",,7,0800","  217",",,7","  150",",,7","  200",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-06","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","  104",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","   94",",,7","  100",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-07","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  194",",,7","   50",",,7","   56",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-08","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  211",",,7","   50",",,7","   61",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-09","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  189",",,7","   50",",,7","   56",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-10","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  194",",,7","   56",",,7","   56",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-11","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  222",",,7","   56",",,7","  133",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-12","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  261",",,7","  133",",,7","  150",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-13","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  278",",,7","  133",",,7","  156",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-14","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  133",",,7","  133",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-15","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  283",",,7","  133",",,7","  172",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-16","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  294",",,7","  161",",,7","  172",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-17","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  289",",,7","  156",",,7","  172",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-18","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  306",",,7","   94",",,7","   94",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-19","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  178",",,7","   72",",,7","   72",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-20","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   36",",,7,0800","    0",",,7","    0",",,7,0800","  183",",,7","   72",",,7","  139",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-21","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","  117",",,7,0800","    0",",,7","    0",",,7,0800","  206",",,7","  139",",,7","  206",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-22","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  233",",,7","   39",",,7","   39",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-23","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    3",",,7,0800","    0",",,7","    0",",,7,0800","  178",",,7","   33",",,7","  100",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-24","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  100",",,7","   56",",,7","   61",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-25","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   30",",,7,0800","    0",",,7","    0",",,7,0800","  172",",,7","   61",",,7","  172",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-26","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    8",",,7,0800","    0",",,7","    0",",,7,0800","  194",",,7","   94",",,7","   94",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-27","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   20",",,7,0800","    0",",,7","    0",",,7,0800","  128",",,7","   28",",,7","   44",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-28","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   99",",,7,0800","    0",",,7","    0",",,7,0800","  183",",,7","   28",",,7","   94",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-29","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    3",",,7,0800","    0",",,7","    0",",,7,0800","  111",",,7","   56",",,7","   61",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-09-30","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    5",",,7,0800","    0",",,7","    0",",,7,0800","   78",",,7","    0",",,7","   22",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-01","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  128",",,7","   22",",,7","   33",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-02","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   28",",,7,0800","    0",",,7","    0",",,7,0800","  128",",,7","   33",",,7","   44",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-03","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    8",",,7,0800","    0",",,7","    0",",,7,0800","  144",",,7","   39",",,7","   89",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-04","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","  427",",,7,0800","    0",",,7","    0",",,7,0800","  206",",,7","   61",",,7","   61",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-05","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    5",",,7,0800","    0","T,,7","    0",",,7,0800","   72",",,7","   -6",",,7","   28",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-06","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    5",",,7,0800","    0",",,7","    0",",,7,0800","   83",",,7","   28",",,7","   67",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-07","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  111",",,7","   56",",,7","   56",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-08","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   20",",,7,0800","    0",",,7","    0",",,7,0800","   89",",,7","   50",",,7","   56",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-09","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","  170",",,7,0800","    0",",,7","    0",",,7,0800","  144",",,7","   56",",,7","  128",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-10","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","  254",",,7,0800","    0",",,7","    0",",,7,0800","  139",",,7","   72",",,7","   78",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-11","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","  676",",,7,0800","    0",",,7","    0",",,7,0800","  128",",,7","   78",",,7","   94",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-12","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   15",",,7,0800","    0",",,7","    0",",,7,0800","   94",",,7","   22",",,7","   28",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-13","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   25",",,7,0800","   20",",,7","    0",",,7,0800","   50",",,7","    6",",,7","   17",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-14","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   89",",,7","   17",",,7","   78",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-15","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   74",",,7,0800","    0",",,7","    0",",,7,0800","   78",",,7","   22",",,7","   22",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-16","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   48",",,7,0800","    3",",,7","    0",",,7,0800","   39",",,7","   -6",",,7","   28",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-17","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   20",",,7,0800","   10",",,7","    0","T,,7,0800","   94",",,7","    6",",,7","   17",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-18","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   28",",,7,0800","   30",",,7","    0","T,,7,0800","   22",",,7","  -17",",,7","  -17",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-19","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  106",",,7","  -17",",,7","  100",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-20","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   66",",,7,0800","    0",",,7","    0",",,7,0800","  139",",,7","   39",",,7","   39",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-21","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   44",",,7","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-22","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   39",",,7","  -33",",,7","  -33",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-23","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  133",",,7","  -33",",,7","   50",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-24","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    3",",,7,0800","    0",",,7","    0",",,7,0800","   67",",,7","  -28",",,7","  -28",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-25","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   56",",,7","  -39",",,7","  -11",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-26","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    8",",,7,0800","    0",",,7","    0",",,7,0800","   67",",,7","  -11",",,7","   33",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-27","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   10",",,7,0800","    0",",,7","    0",",,7,0800","   39",",,7","   17",",,7","   28",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-28","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","   46",",,7,0800","    5",",,7","    0","T,,7,0800","   56",",,7","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-29","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    8",",,7,0800","    8",",,7","    0",",,7,0800","   44",",,7","    0",",,7","   39",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-30","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   72",",,7","   17",",,7","   17",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-10-31","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    8",",,7,0800","    0",",,7","    0",",,7,0800","   83",",,7","   11",",,7","   61",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-11-01","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  111",",,7","   33",",,7","   39",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-11-02","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   78",",,7","   28",",,7","   28",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-11-03","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   56",",,7","    6",",,7","    6",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-11-04","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","    0",",,7,0800","    0",",,7","    0",",,7,0800","   39",",,7","  -50",",,7","  -33",",,7,0800",,,,,,,,,,,,,,
"USC00207364","2018-11-05","46.4866","-84.4089","192.0","SAULT STE MARIE, MI US","  155",",,7,0800","    0",",,7","    0",",,7,0800","   67",",,7","  -33",",,7","   67",",,7,0800",,,,,,,,,,,,,,
