"USC00234694","2018-06-03","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-04","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-05","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  294",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-06","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  311",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-07","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-08","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-09","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-10","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-11","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  344",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-12","38.2043","-92.6232","179.8","LAKESIDE, MO US","   61",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-13","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  322",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-14","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  344",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00234694","2018-06-15","38.2043","-92.6232","179.8","LAKESIDE, MO US","    0",",,7,2400","    0",",,7","    0",",,7","  344",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
