"USC00393452","2018-05-03","43.2356","-99.4341","658.4","GREGORY, SD US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   28",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-04","43.2356","-99.4341","658.4","GREGORY, SD US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   72",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-05","43.2356","-99.4341","658.4","GREGORY, SD US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   94",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-06","43.2356","-99.4341","658.4","GREGORY, SD US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  106",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-07","43.2356","-99.4341","658.4","GREGORY, SD US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  111",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-08","43.2356","-99.4341","658.4","GREGORY, SD US","   71",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  122",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-09","43.2356","-99.4341","658.4","GREGORY, SD US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  100",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-10","43.2356","-99.4341","658.4","GREGORY, SD US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   83",",,7",,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-11","43.2356","-99.4341","658.4","GREGORY, SD US","  203",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   50",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-12","43.2356","-99.4341","658.4","GREGORY, SD US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","   56",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-13","43.2356","-99.4341","658.4","GREGORY, SD US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   72",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-14","43.2356","-99.4341","658.4","GREGORY, SD US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","  100",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00393452","2018-05-15","43.2356","-99.4341","658.4","GREGORY, SD US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  100",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
