"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0006N14S","2018-07-06","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  221",",,T","   79",",,T","  170",",,T","    5",",,T","  138",",,T","   98",",,T","    0",",,T","   59",",,T"
"USS0006N14S","2018-07-07","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  229",",,T","   92",",,T","  148",",,T","    7",",,T","  157",",,T","  111",",,T","    0",",,T","   51",",,T"
"USS0006N14S","2018-07-08","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  232",",,T","  104",",,T","  183",",,T","    7",",,T","  157",",,T","  117",",,T","    0",",,T","   55",",,T"
"USS0006N14S","2018-07-09","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  224",",,T","   87",",,T","  178",",,T","    5",",,T","  149",",,T","  111",",,T","    0",",,T","   45",",,T"
"USS0006N14S","2018-07-10","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  214",",,T","   92",",,T","  231",",,T","    6",",,T","  142",",,T","  117",",,T","    0",",,T","   34",",,T"
"USS0006N14S","2018-07-11","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  226",",,T","   98",",,T","  220",",,T","    7",",,T","  143",",,T","  116",",,T","    0",",,T","   60",",,T"
"USS0006N14S","2018-07-12","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  193",",,T","   98",",,T","  230",",,T","    5",",,T","  138",",,T","  109",",,T","    0",",,T","   40",",,T"
"USS0006N14S","2018-07-13","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  214",",,T","   98",",,T","  185",",,T","    5",",,T","  133",",,T","  111",",,T","    0",",,T","   43",",,T"
"USS0006N14S","2018-07-14","36.72","-106.26","3048.0","HOPEWELL, NM US","   76",",,T","    0",",,T","  222",",,T","   97",",,T","  158",",,T","    5",",,T","  152",",,T","  117",",,T","    0",",,T","   33",",,T"
"USS0006N14S","2018-07-15","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  223",",,T","  104",",,T","  166",",,T","    8",",,T","  141",",,T","  105",",,T","    0",",,T","   49",",,T"
"USS0006N14S","2018-07-16","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  185",",,T","  104",",,T","  212",",,T","    3",",,T","  134",",,T","  108",",,T","    0",",,T","   24",",,T"
"USS0006N14S","2018-07-17","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  197",",,T","   99",",,T","  222",",,T","    5",",,T","  130",",,T","  111",",,T","    0",",,T","   42",",,T"
"USS0006N14S","2018-07-18","36.72","-106.26","3048.0","HOPEWELL, NM US","   51",",,T","    0",",,T","  232",",,T","  105",",,T","  231",",,T","    7",",,T","  166",",,T","  135",",,T","    0",",,T","   70",",,T"
"USS0006N14S","2018-07-19","36.72","-106.26","3048.0","HOPEWELL, NM US","   25",",,T","    0",",,T","  252",",,T","  133",",,T","  164",",,T","    6",",,T","  182",",,T","  150",",,T","    0",",,T","   34",",,T"
"USS0006N14S","2018-07-20","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  243",",,T","  134",",,T","  252",",,T","    5",",,T","  175",",,T","  143",",,T","    0",",,T","   44",",,T"
"USS0006N14S","2018-07-21","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  242",",,T","  128",",,T","  228",",,T","    5",",,T","  175",",,T","  132",",,T","    0",",,T","   35",",,T"
"USS0006N14S","2018-07-22","36.72","-106.26","3048.0","HOPEWELL, NM US","    0",",,T","    0",",,T","  252",",,T","  125",",,T","  244",",,T","    7",",,T","  190",",,T","  154",",,T","    0",",,T","   48",",,T"
