"USW00053802","2018-07-06","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  283",",,W","  167",",,W","   42",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,
"USW00053802","2018-07-07","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  267",",,W","  133",",,W","   33",",,W",,,,,,,,,,,"   60",",,W","   70",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,
"USW00053802","2018-07-08","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  300",",,W","  150",",,W","    8",",,W",,,,,,,,,,,"  120",",,W","  130",",,W","   45",",,W","   81",",,W",,,,,,,,,,,,
"USW00053802","2018-07-09","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  194",",,W","   17",",,W",,,,,,,,,,,"  190",",,W","  280",",,W","   40",",,W","   58",",,W",,,,,,,,,"    1",",,W",,
"USW00053802","2018-07-10","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  333",",,W","  211",",,W","   28",",,W",,,,,,,,,,,"   10",",,W","   10",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00053802","2018-07-11","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  172",",,W","   26",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","   58",",,W","   76",",,W",,,,,,,,,"    1",",,W",,
"USW00053802","2018-07-12","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  294",",,W","  189",",,W","   22",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,
"USW00053802","2018-07-13","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  311",",,W","  178",",,W","   21",",,W",,,,,,,,,,,"  160",",,W","  150",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,
"USW00053802","2018-07-14","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","  193",",,W",,,,,"  311",",,W","  200",",,W","   28",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","  112",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053802","2018-07-15","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    8",",,W",,,,,"  294",",,W","  211",",,W","   31",",,W",,,,,,,,,,,"  200",",,W","  250",",,W","   58",",,W","   89",",,W","    1",",,W",,,,,,,,,,
"USW00053802","2018-07-16","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0","T,,W",,,,,"  317",",,W","  228",",,W","   24",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00053802","2018-07-17","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  300",",,W","  194",",,W","   26",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00053802","2018-07-18","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  161",",,W","   26",",,W",,,,,,,,,,,"   10",",,W","   50",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00053802","2018-07-19","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  289",",,W","  161",",,W","   29",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","   81",",,W","  130",",,W",,,,,"    1",",,W",,,,,,
"USW00053802","2018-07-20","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    5",",,W",,,,,"  300",",,W","  200",",,W","   55",",,W",,,,,,,,,,,"  290",",,W","  270",",,W","  107",",,W","  157",",,W",,,,,"    1",",,W",,,,,,
"USW00053802","2018-07-21","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","   18",",,W",,,,,"  272",",,W","  194",",,W","   64",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","  112",",,W","  157",",,W","    1",",,W",,,,,,,,,,
"USW00053802","2018-07-22","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","  381",",,W",,,,,"  272",",,W","  194",",,W","   53",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","  107",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00053802","2018-07-23","39.47806","-88.28028","219.8","MATTOON CHARLESTON COLES CO AIRPORT, IL US","    0",",,W",,,,,"  283",",,W","  156",",,W","   35",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   76",",,W","  125",",,W","    1",",,W",,,,,,,,,,
