"USC00390120","2018-07-05","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","    0",",,7,1200","    0",",,7,1200","    0",",,7,1200","  294",",,7","  139",",,7",,,,,,,"  233",",,7,1200",,,,,,
"USC00390120","2018-07-06","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","    0",",,7,1200","    0",",,7,1200","    0",",,7,1200","  261",",,7","  178",",,7",,,,,,,"  244",",,7,1200",,,,,,
"USC00390120","2018-07-07","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","   61",",,7,1200","    0",",,7,1200","    0",",,7,1200","  283",",,7","  194",",,7",,,,,,,"  283",",,7,1200",,,,,,
"USC00390120","2018-07-08","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","    0",",,7,1200","    0",",,7,1200","    0",",,7,1200","  317",",,7","  228",",,7",,,,,,,"  294",",,7,1200",,,,,,
"USC00390120","2018-07-09","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","    0",",,7,1200","    0",",,7,1200","    0",",,7,1200","  333",",,7","  194",",,7",,,,,,,"  294",",,7,1200",,,,,,
"USC00390120","2018-07-10","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","   51",",,7,1200","    0",",,7,1200","    0",",,7,1200","  306",",,7","  167",",,7",,,,,,,"  256",",,7,1200",,,,,,
"USC00390120","2018-07-11","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","    0",",,7,1200","    0",",,7,1200","    0",",,7,1200","  311",",,7","  250",",,7",,,,,,,"  300",",,7,1200",,,,,,
"USC00390120","2018-07-12","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","   86",",,7,1200","    0",",,7,1200","    0",",,7,1200","  350",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00390120","2018-07-13","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","    5",",,7,1200","    0",",,7,1200","    0",",,7,1200","  272",",,7","  161",",,7",,,,,,,"  256",",,7,1200",,,,,,
"USC00390120","2018-07-14","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","    0",",,7,1200","    0",",,7,1200","    0",",,7,1200","  294",",,7","  178",",,7",,,,,,,"  278",",,7,1200",,,,,,
"USC00390120","2018-07-15","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","  137",",,7,1200","    0",",,7,1200","    0",",,7,1200","  306",",,7","  144",",,7",,,,,,,"  189",",,7,1200",,,,,,
"USC00390120","2018-07-16","45.4136","-97.9063","448.1","ANDOVER NUMBER 2, SD US","    0",",,7,1200","    0",",,7,1200","    0",",,7,1200","  244",",,7","  133",",,7",,,,,,,"  244",",,7,1200",,,,,,
