"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00130608","2018-06-30","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  350",",,7","  228",",,7",,,,,"  256",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-01","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  127",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  217",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-02","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","   48",",,7,0600","    0",",,7","    0",",,7,0600","  311",",,7","  156",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-03","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  156",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-04","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  311",",,7","  172",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-05","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  344",",,7","  217",",,7",,,,,"  239",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-06","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  189",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-07","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  117",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-08","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  272",",,7","  122",",,7",,,,,"  128",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-10","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  161",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-11","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  172",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-12","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  172",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-13","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  194",",,7",,,,,"  233",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-14","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  178",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  222",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-15","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","   13",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  206",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-16","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  289",",,7","  206",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-17","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  161",",,7",,,,,"  161",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-18","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  283",",,7","  161",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-19","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  272",",,7","  172",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-20","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  635",",,7,0600","    0",",,7","    0",",,7,0600","  239",",,7","  189",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-21","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","   25",",,7,0600","    0",",,7","    0",",,7,0600","  239",",,7","  189",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-22","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  278",",,7","  194",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-23","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  244",",,7","  167",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-24","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  361",",,7","  167",",,7",,,,,"  250",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-25","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  156",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-26","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  156",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-27","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  250",",,7","  144",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-28","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  250",",,7","  117",",,7",,,,,"  117",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-29","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  117",",,7",,,,,"  133",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-30","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  283",",,7","  133",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-07-31","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  278",",,7","  139",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-01","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  272",",,7","  139",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-02","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","   69",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  156",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-03","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  139",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-04","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  139",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-05","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  194",",,7",,,,,"  233",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-06","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  813",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  194",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-07","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  127",",,7,0600","    0",",,7","    0",",,7,0600","  261",",,7","  189",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-08","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  127",",,7,0600","    0",",,7","    0",",,7,0600","  239",",,7","  183",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-09","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    3",",,7,0600","    0",",,7","    0",",,7,0600","  289",",,7","  189",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-10","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  200",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-11","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  289",",,7","  167",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-12","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  167",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-13","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  311",",,7","  167",",,7",,,,,"  178",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-14","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  167",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-15","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  167",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-17","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","   71",",,7,0600","    0",",,7","    0",",,7,0600","  294",",,7","  200",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-19","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  311",",,7","  189",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-20","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  289",",,7","  189",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-21","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  572",",,7,0600","    0",",,7","    0",",,7,0600","  239",",,7","  189",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-22","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  256",",,7","  128",",,7",,,,,"  128",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-23","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  261",",,7","  122",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-24","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","   25",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  122",",,7",,,,,"  178",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-25","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  152",",,7,0600","    0",",,7","    0",",,7,0600","  211",",,7","  167",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-26","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  178",",,7",,,,,"  178",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-27","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  178",",,7",,,,,"  250",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-28","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","   13",",,7,0600","    0",",,7","    0",",,7,0600","  311",",,7","  239",",,7",,,,,"  250",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-29","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  330",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  183",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-30","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  228",",,7","  122",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-08-31","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  244",",,7","  117",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-01","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  122",",,7,0600","    0",",,7","    0",",,7,0600","  283",",,7","  172",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-02","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  330",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  206",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-03","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  140",",,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  211",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-04","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  330",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  217",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-05","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    5",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  217",",,7",,,,,"  239",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-06","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","  145",",,7,0600","    0",",,7","    0",",,7,0600","  250",",,7","  194",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-07","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  239",",,7","  172",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-08","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  222",",,7","  161",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-09","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  217",",,7","  144",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-10","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  217",",,7","   83",",,7",,,,,"   83",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-11","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  239",",,7","   83",",,7",,,,,"  100",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-12","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  100",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-13","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  283",",,7","  122",",,7",,,,,"  128",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-14","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  256",",,7","  128",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-15","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  144",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-16","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  156",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00130608","2018-09-17","42.2611","-90.4231","183.8","BELLEVUE L AND D 12, IA US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  150",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
