"USW00093033","2018-07-06","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  217",",,W","   32",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-07","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","    0","T,,W,2400","    0",",,H","    0",",,H","  300",",,W","  206",",,W","   31",",,W",,,,,,,,,,,"  160",",,W","   40",",,W","   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-08","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","    0","T,,W,2400","    0",",,H","    0",",,H","  322",",,W","  206",",,W","   30",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-09","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","  119",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  189",",,W","   28",",,W",,,,,,,,,,,"   60",",,W","   50",",,W","  139",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-10","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  206",",,W","   27",",,W",,,,,,,,,,,"  140",",,W","  150",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-11","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  206",",,W","   33",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   94",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-12","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  233",",,W","   34",",,W",,,,,,,,,,,"  130",",,W","  140",",,W","  143",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-13","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","  140",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  217",",,W","   33",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","  125",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-14","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","    0","T,,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","   32",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","  143",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-15","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","   30",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  222",",,W","   39",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","  130",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093033","2018-07-16","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","    0",",,W,2400","    0",",,H","    0",",,H","  344",",,W","  189",",,W","   29",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   98",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
