"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00023009","2018-03-28","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  139",",,7","  -94",",,7",,,,,,,,,"  133",",,7,1500",,,,,,,,
"USC00023009","2018-03-29","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  156",",,7","  -56",",,7",,,,,,,,,"  150",",,7,1500",,,,,,,,
"USC00023009","2018-03-30","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  172",",,7","  -72",",,7",,,,,,,,,"  167",",,7,1500",,,,,,,,
"USC00023009","2018-03-31","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  200",",,7","  -44",",,7",,,,,,,,,"  189",",,7,1500",,,,,,,,
"USC00023009","2018-04-01","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  189",",,7","    6",",,7",,,,,,,,,"  156",",,7,1500",,,,,,,,
"USC00023009","2018-04-02","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  167",",,7","  -50",",,7",,,,,,,,,"  161",",,7,1500",,,,,,,,
"USC00023009","2018-04-03","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  167",",,7","  -50",",,7",,,,,,,,,"  156",",,7,1500",,,,,,,,
"USC00023009","2018-04-04","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  167",",,7","  -61",",,7",,,,,,,,,"  167",",,7,1500",,,,,,,,
"USC00023009","2018-04-05","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  189",",,7","  -50",",,7",,,,,,,,,"  167",",,7,1500",,,,,,,,
"USC00023009","2018-04-06","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  194",",,7","   17",",,7",,,,,,,,,"  189",",,7,1500",,,,,,,,
"USC00023009","2018-04-07","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  211",",,7","   17",",,7",,,,,,,,,"  200",",,7,1500",,,,,,,,
"USC00023009","2018-04-08","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  200",",,7","   78",",,7",,,,,,,,,"  194",",,7,1500",,,,,,,,
"USC00023009","2018-04-09","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  194",",,7","  -72",",,7",,,,,,,,,"  172",",,7,1500",,,,,,,,
"USC00023009","2018-04-10","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  211",",,7","  -67",",,7",,,,,,,,,"  206",",,7,1500",,,,,,,,
"USC00023009","2018-04-11","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  211",",,7","  -33",",,7",,,,,,,,,"  206",",,7,1500",,,,,,,,
"USC00023009","2018-04-12","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  206",",,7","   78",",,7",,,,,,,,,"  111",",,7,1500",,,,,,,,
"USC00023009","2018-04-13","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  111",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,
"USC00023009","2018-04-14","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  144",",,7","  -83",",,7",,,,,,,,,"  133",",,7,1500",,,,,,,,
"USC00023009","2018-04-15","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  178",",,7","  -89",",,7",,,,,,,,,"  161",",,7,1500",,,,,,,,
"USC00023009","2018-04-16","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  161",",,7","   11",",,7",,,,,,,,,"  117",",,7,1500",,,,,,,,
"USC00023009","2018-04-17","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  117",",,7","  -11",",,7",,,,,,,,,"  106",",,7,1500",,,,,,,,
"USC00023009","2018-04-18","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  156",",,7","  -72",",,7",,,,,,,,,"  150",",,7,1500",,,,,,,,
"USC00023009","2018-04-19","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  150",",,7","  -61",",,7",,,,,,,,,"  106",",,7,1500",,,,,,,,
"USC00023009","2018-04-20","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","   38",",,7,1500","    0",",,7,","    0",",,7,1500","  106",",,7","  -39",",,7",,,,,,,,,"   22",",,7,1500",,,,,,,,
"USC00023009","2018-04-21","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  183",",,7","  -50",",,7",,,,,,,,,"  178",",,7,1500",,,,,,,,
"USC00023009","2018-04-22","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  200",",,7","  -56",",,7",,,,,,,,,"  194",",,7,1500",,,,,,,,
"USC00023009","2018-04-23","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  217",",,7","  -44",",,7",,,,,,,,,"  200",",,7,1500",,,,,,,,
"USC00023009","2018-04-24","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  222",",,7","  -22",",,7",,,,,,,,,"  211",",,7,1500",,,,,,,,
"USC00023009","2018-04-25","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  228",",,7","  -28",",,7",,,,,,,,,"  222",",,7,1500",,,,,,,,
"USC00023009","2018-04-26","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  233",",,7","  -33",",,7",,,,,,,,,"  211",",,7,1500",,,,,,,,
"USC00023009","2018-04-27","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  222",",,7","  -11",",,7",,,,,,,,,"  211",",,7,1500",,,,,,,,
"USC00023009","2018-04-28","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  211",",,7","  -22",",,7",,,,,,,,,"  200",",,7,1500",,,,,,,,
"USC00023009","2018-04-29","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  200",",,7","  -33",",,7",,,,,,,,,"  161",",,7,1500",,,,,,,,
"USC00023009","2018-04-30","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  161",",,7","   44",",,7",,,,,,,,,"  139",",,7,1500",,,,,,,,
"USC00023009","2018-05-01","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  161",",,7","  -28",",,7",,,,,,,,,"   94",",,7,1500",,,,,,,,
"USC00023009","2018-05-02","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","  152",",,7,1500","    0","T,,7,","    0","T,,7,1500","   94",",,7","  -11",",,7",,,,,,,,,"   17",",,7,1500",,,,,,,,
"USC00023009","2018-05-03","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    8",",,7,1500","    0",",,7,","    0",",,7,1500","  128",",,7","  -56",",,7",,,,,,,,,"  117",",,7,1500",,,,,,,,
"USC00023009","2018-05-04","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  172",",,7","  -50",",,7",,,,,,,,,"  172",",,7,1500",,,,,,,,
"USC00023009","2018-05-05","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  228",",,7","  -44",",,7",,,,,,,,,"  222",",,7,1500",,,,,,,,
"USC00023009","2018-05-06","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  239",",,7","  -11",",,7",,,,,,,,,"  233",",,7,1500",,,,,,,,
"USC00023009","2018-05-07","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  233",",,7","   39",",,7",,,,,,,,,"  222",",,7,1500",,,,,,,,
"USC00023009","2018-05-08","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  267",",,7","  -17",",,7",,,,,,,,,"  267",",,7,1500",,,,,,,,
"USC00023009","2018-05-09","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  267",",,7","   33",",,7",,,,,,,,,"  250",",,7,1500",,,,,,,,
"USC00023009","2018-05-10","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  250",",,7","   33",",,7",,,,,,,,,"  250",",,7,1500",,,,,,,,
"USC00023009","2018-05-11","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  250",",,7","  117",",,7",,,,,,,,,,,,,,,,,,
"USC00023009","2018-05-12","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  167",",,7","   67",",,7",,,,,,,,,"  150",",,7,1500",,,,,,,,
"USC00023009","2018-05-13","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  167",",,7","  -50",",,7",,,,,,,,,"  161",",,7,1500",,,,,,,,
"USC00023009","2018-05-14","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  183",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,
"USC00023009","2018-05-15","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  211",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,
"USC00023009","2018-05-16","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  222",",,7","  -44",",,7",,,,,,,,,"  222",",,7,1500",,,,,,,,
"USC00023009","2018-05-17","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  222",",,7","  -17",",,7",,,,,,,,,"  206",",,7,1500",,,,,,,,
"USC00023009","2018-05-18","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  206",",,7","  -50",",,7",,,,,,,,,"  194",",,7,1500",,,,,,,,
"USC00023009","2018-05-19","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  217",",,7","  -33",",,7",,,,,,,,,"  206",",,7,1500",,,,,,,,
"USC00023009","2018-05-20","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  206",",,7","  -33",",,7",,,,,,,,,"  200",",,7,1500",,,,,,,,
"USC00023009","2018-05-21","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  200",",,7","  -33",",,7",,,,,,,,,"  183",",,7,1500",,,,,,,,
"USC00023009","2018-05-22","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  183",",,7","  -22",",,7",,,,,,,,,"  178",",,7,1500",,,,,,,,
"USC00023009","2018-05-23","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  206",",,7","  -33",",,7",,,,,,,,,"  200",",,7,1500",,,,,,,,
"USC00023009","2018-05-24","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  239",",,7","  -44",",,7",,,,,,,,,"  228",",,7,1500",,,,,,,,
"USC00023009","2018-05-25","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  233",",,7","  -28",",,7",,,,,,,,,"  222",",,7,1500",,,,,,,,
"USC00023009","2018-05-26","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  222",",,7","   39",",,7",,,,,,,,,"  183",",,7,1500",,,,,,,,
"USC00023009","2018-05-27","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  200",",,7","  -44",",,7",,,,,,,,,"  189",",,7,1500",,,,,,,,
"USC00023009","2018-05-28","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  250",",,7","  -11",",,7",,,,,,,,,"  244",",,7,1500",,,,,,,,
"USC00023009","2018-05-29","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  256",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,
"USC00023009","2018-05-30","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,","    0",",,7,1500","  244",",,7","   44",",,7",,,,,,,,,"  233",",,7,1500",,,,,,,,
"USC00023009","2018-05-31","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  233",",,7","  -28",",,7",,,,,,,,,"  217",",,7,1500",,,,,,,,
"USC00023009","2018-06-01","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  256",",,7","    0",",,7",,,,,,,,,"  239",",,7,1500",,,,,,,,
"USC00023009","2018-06-02","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  267",",,7","  -11",",,7",,,,,,,,,"  256",",,7,1500",,,,,,,,
"USC00023009","2018-06-03","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  283",",,7","   -6",",,7",,,,,,,,,"  272",",,7,1500",,,,,,,,
"USC00023009","2018-06-04","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  289",",,7","   17",",,7",,,,,,,,,"  283",",,7,1500",,,,,,,,
"USC00023009","2018-06-05","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  283",",,7","    6",",,7",,,,,,,,,"  244",",,7,1500",,,,,,,,
"USC00023009","2018-06-06","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  256",",,7","   39",",,7",,,,,,,,,"  244",",,7,1500",,,,,,,,
"USC00023009","2018-06-07","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  250",",,7","    6",",,7",,,,,,,,,"  244",",,7,1500",,,,,,,,
"USC00023009","2018-06-08","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  272",",,7","  -11",",,7",,,,,,,,,"  267",",,7,1500",,,,,,,,
"USC00023009","2018-06-09","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  278",",,7","    0",",,7",,,,,,,,,"  267",",,7,1500",,,,,,,,
"USC00023009","2018-06-10","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  267",",,7","   83",",,7",,,,,,,,,"  267",",,7,1500",,,,,,,,
"USC00023009","2018-06-11","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  278",",,7","    0",",,7",,,,,,,,,"  272",",,7,1500",,,,,,,,
"USC00023009","2018-06-12","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  300",",,7","   28",",,7",,,,,,,,,"  278",",,7,1500",,,,,,,,
"USC00023009","2018-06-13","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  294",",,7","   56",",,7",,,,,,,,,"  283",",,7,1500",,,,,,,,
"USC00023009","2018-06-14","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  294",",,7","   83",",,7",,,,,,,,,"  261",",,7,1500",,,,,,,,
"USC00023009","2018-06-15","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  261",",,7","  100",",,7",,,,,,,,,"  233",",,7,1500",,,,,,,,
"USC00023009","2018-06-16","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","  122",",,7,1500","    0",",,7,1500","    0",",,7,1500","  233",",,7","  117",",,7",,,,,,,,,"  122",",,7,1500",,,,,,,,
"USC00023009","2018-06-17","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","   30",",,7,1500","    0",",,7,1500","    0",",,7,1500","  206",",,7","   72",",,7",,,,,,,,,"  200",",,7,1500",,,,,,,,
"USC00023009","2018-06-18","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  233",",,7","   11",",,7",,,,,,,,,"  228",",,7,1500",,,,,,,,
"USC00023009","2018-06-19","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  272",",,7","    6",",,7",,,,,,,,,"  261",",,7,1500",,,,,,,,
"USC00023009","2018-06-20","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  311",",,7","   17",",,7",,,,,,,,,"  306",",,7,1500",,,,,,,,
"USC00023009","2018-06-21","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  317",",,7","   33",",,7",,,,,,,,,"  317",",,7,1500",,,,,,,,
"USC00023009","2018-06-22","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  317",",,7","   39",",,7",,,,,,,,,"  306",",,7,1500",,,,,,,,
"USC00023009","2018-06-23","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  306",",,7","   28",",,7",,,,,,,,,"  283",",,7,1500",,,,,,,,
"USC00023009","2018-06-24","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  283",",,7","   44",",,7",,,,,,,,,"  272",",,7,1500",,,,,,,,
"USC00023009","2018-06-25","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  300",",,7","   83",",,7",,,,,,,,,"  294",",,7,1500",,,,,,,,
"USC00023009","2018-06-26","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  311",",,7","   56",",,7",,,,,,,,,"  300",",,7,1500",,,,,,,,
"USC00023009","2018-06-27","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  306",",,7","   33",",,7",,,,,,,,,"  300",",,7,1500",,,,,,,,
"USC00023009","2018-06-28","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  300",",,7","   67",",,7",,,,,,,,,"  283",",,7,1500",,,,,,,,
"USC00023009","2018-06-29","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  283",",,7","   67",",,7",,,,,,,,,"  244",",,7,1500",,,,,,,,
"USC00023009","2018-06-30","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  267",",,7","   22",",,7",,,,,,,,,"  261",",,7,1500",,,,,,,,
"USC00023009","2018-07-01","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  300",",,7","   22",",,7",,,,,,,,,"  289",",,7,1500",,,,,,,,
"USC00023009","2018-07-02","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  294",",,7","   44",",,7",,,,,,,,,"  289",",,7,1500",,,,,,,,
"USC00023009","2018-07-03","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  289",",,7","   39",",,7",,,,,,,,,"  267",",,7,1500",,,,,,,,
"USC00023009","2018-07-04","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  267",",,7","   33",",,7",,,,,,,,,"  256",",,7,1500",,,,,,,,
"USC00023009","2018-07-05","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  322",",,7","   67",",,7",,,,,,,,,"  311",",,7,1500",,,,,,,,
"USC00023009","2018-07-06","35.1611","-111.7311","2171.7","FLAGSTAFF 4 SW, AZ US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  311",",,7","   94",",,7",,,,,,,,,"  289",",,7,1500",,,,,,,,
