"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00023733","2018-05-30","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   62",",,a","  154",",,a","   44",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-05-31","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    4",",,a","  172",",,a","   87",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-01","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  169",",,a","   28",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-02","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  191",",,a","   37",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-03","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  201",",,a","   29",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-04","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    2",",,a","  170",",,a","   56",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-05","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    2",",,a","  162",",,a","   30",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-06","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    2",",,a","  162",",,a","   22",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-07","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  164",",,a","   94",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-08","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   16",",,a","  137",",,a","  103",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-09","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  160",",,a","  105",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-10","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  155",",,a","   70",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-11","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  187",",,a","   94",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-12","-35.0639","138.8509","360.0","MOUNT BARKER, AS","  142",",,a","  125",",,a","  103",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-13","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   76",",,a","  135",",,a","   74",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-14","-35.0639","138.8509","360.0","MOUNT BARKER, AS","  128",",,a","  134",",,a","   86",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-15","-35.0639","138.8509","360.0","MOUNT BARKER, AS","  192",",,a","  142",",,a","   68",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-16","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   42",",,a","  110",",,a","   48",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-17","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   60",",,a","  115",",,a","   44",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-18","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   22",",,a","  129",",,a","   61",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-19","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    2",",,a","  121",",,a","   33",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-20","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a",,,"   62",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-21","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  146",",,a",,,,,,,,,,,,,,,,
"ASN00023733","2018-06-22","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a",,,"   12",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-23","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  168",",,a",,,,,,,,,,,,,,,,
"ASN00023733","2018-06-24","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   20",",,a","  100",",,a","   70",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-25","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    4",",,a","  102",",,a","    5",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-26","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  107",",,a","  -15",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-27","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  137",",,a","   10",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-28","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    2",",,a","  121",",,a","   -6",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-29","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  125",",,a","   34",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-06-30","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   48",",,a","  150",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-07-01","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  132",",,a","   15",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-07-02","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  137",",,a","   17",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-07-03","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a","  160",",,a","   54",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-07-04","-35.0639","138.8509","360.0","MOUNT BARKER, AS","    0",",,a",,,"  105",",,a",,,,,,,,,,,,,,
"ASN00023733","2018-07-05","-35.0639","138.8509","360.0","MOUNT BARKER, AS","   14",",,a","  172",",,a",,,,,,,,,,,,,,,,
"ASN00023733","2018-07-06","-35.0639","138.8509","360.0","MOUNT BARKER, AS","  138",",,a","  124",",,a","   62",",,a",,,,,,,,,,,,,,
