"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0015C10S","2018-07-05","46.98","-115.03","1844.0","HOODOO BASIN, MT US","   76",",,T","    0",",,T","  279",",,T","   88",",,T","  180",",,T","  178",",,T","    0",",,T"
"USS0015C10S","2018-07-06","46.98","-115.03","1844.0","HOODOO BASIN, MT US","  102",",,T","    0",",,T","  213",",,T","  138",",,T","  178",",,T","  149",",,T","    0",",,T"
"USS0015C10S","2018-07-07","46.98","-115.03","1844.0","HOODOO BASIN, MT US","   51",",,T","    0",",,T","  197",",,T","   94",",,T","  146",",,T","   94",",,T","    0",",,T"
"USS0015C10S","2018-07-08","46.98","-115.03","1844.0","HOODOO BASIN, MT US","   25",",,T","    0",",,T","  240",",,T","   84",",,T","  160",",,T","  139",",,T","    0",",,T"
"USS0015C10S","2018-07-09","46.98","-115.03","1844.0","HOODOO BASIN, MT US","    0",",,T","    0",",,T","  273",",,T","  135",",,T","  196",",,T","  166",",,T","    0",",,T"
"USS0015C10S","2018-07-10","46.98","-115.03","1844.0","HOODOO BASIN, MT US","   25",",,T","    0",",,T","  177",",,T","   88",",,T","  141",",,T","   88",",,T","    0",",,T"
"USS0015C10S","2018-07-11","46.98","-115.03","1844.0","HOODOO BASIN, MT US","    0",",,T","    0",",,T","  185",",,T","   74",",,T","  126",",,T","  108",",,T","    0",",,T"
"USS0015C10S","2018-07-12","46.98","-115.03","1844.0","HOODOO BASIN, MT US","   25",",,T","    0",",,T","  237",",,T","  100",",,T","  162",",,T","  137",",,T","    0",",,T"
"USS0015C10S","2018-07-13","46.98","-115.03","1844.0","HOODOO BASIN, MT US","    0",",,T","    0",",,T","  249",",,T","  116",",,T","  180",",,T","  165",",,T","    0",",,T"
"USS0015C10S","2018-07-14","46.98","-115.03","1844.0","HOODOO BASIN, MT US","    0",",,T","    0",",,T","  229",",,T","  125",",,T","  174",",,T","  125",",,T","    0",",,T"
"USS0015C10S","2018-07-15","46.98","-115.03","1844.0","HOODOO BASIN, MT US","    0",",,T","    0",",,T","  254",",,T","  112",",,T","  173",",,T","  140",",,T","    0",",,T"
"USS0015C10S","2018-07-16","46.98","-115.03","1844.0","HOODOO BASIN, MT US","   25",",,T","    0",",,T","  246",",,T","  131",",,T","  183",",,T","  146",",,T","    0",",,T"
"USS0015C10S","2018-07-17","46.98","-115.03","1844.0","HOODOO BASIN, MT US","    0",",,T","    0",",,T","  251",",,T","  135",",,T","  186",",,T","  149",",,T","    0",",,T"
