"USW00013957","2018-07-07","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","   53",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  233",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,"  278","H,,S",,,,,"   10",",,W","   70",",,W",,,,,,,"   94",",,W","  152",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-08","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  228",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  278","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,"   81",",,W","   94",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-09","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  228",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,"  268","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-10","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  233",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  272","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-11","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,W","    0",",,W","  333",",,W","  244",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  285","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-12","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","   13",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  233",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"  276","H,,S",,,,,"   60",",,W","  240",",,W",,,,,,,"   63",",,W","   72",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-13","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  222",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,"  284","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-14","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,W","    0",",,W","  367",",,W","  239",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"  299","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-15","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  250",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,"  306","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013957","2018-07-16","32.4472","-93.8244","77.4","SHREVEPORT REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,W","    0",",,W","  378",",,W","  256",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"  313","H,,S",,,,,"  230",",,W","  200",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
