"USC00234019","2018-06-11","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-12","37.31864","-91.96282","373.1","HOUSTON, MO US","    8",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-13","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-14","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-15","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-16","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-17","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-18","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-19","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-20","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-21","37.31864","-91.96282","373.1","HOUSTON, MO US","   38",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,
"USC00234019","2018-06-22","37.31864","-91.96282","373.1","HOUSTON, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,
