"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013960","2019-01-08","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   83",",,W",,,,,"   40",",,W",,,,,,,,,,,"  150","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-09","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   61",",,W",,,,,"   32",",,W",,,,,,,,,,,"  112","H,,S",,,,,"   60",",,W","   30",",,W",,,,,,,,,"   72",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-10","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  106",",,W","   56",",,W",,,,,"   39",",,W",,,,,,,,,,,"   86","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-11","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   97",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   78",",,W",,,,,"   56",",,W",,,,,,,,,,,"   95","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-12","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    3",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   56",",,W",,,,,"   64",",,W",,,,,,,,,,,"   96","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-13","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","   28",",,W",,,,,"   47",",,W",,,,,,,,,,,"   49","H,,S",,,,,"  340",",,W","   20",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-14","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   28",",,W",,,,,"   21",",,W",,,,,,,,,,,"   41","H,,S",,,,,"   20",",,W","   40",",,W",,,,,,,,,"   45",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-15","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   28",",,W",,,,,"   38",",,W",,,,,,,,,,,"   57","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-16","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  172",",,W","   78",",,W",,,,,"   51",",,W",,,,,,,,,,,"  109","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-17","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   61",",,W",,,,,"   36",",,W",,,,,,,,,,,"  135","H,,S",,,,,"  320",",,W","  220",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-18","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  206",",,W","   56",",,W",,,,,"   55",",,W",,,,,,,,,,,"  111","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-19","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    8",",,W,2400","    0","T,,W","    0",",,W","  172",",,W","   -5",",,W",,,,,"  100",",,W",,,,,,,,,,,"   81","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  165",",,W","  215",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-20","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -27",",,W",,,,,"   31",",,W",,,,,,,,,,,"   17","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-21","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   33",",,W",,,,,"   79",",,W",,,,,,,,,,,"   74","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-22","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    5",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   33",",,W",,,,,"   72",",,W",,,,,,,,,,,"  142","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"  143",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-23","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -16",",,W",,,,,"   59",",,W",,,,,,,,,,,"   35","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-24","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","    0",",,W",,,,,"   27",",,W",,,,,,,,,,,"   64","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-25","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   -5",",,W",,,,,"   19",",,W",,,,,,,,,,,"   59","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-26","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   33",",,W",,,,,"   16",",,W",,,,,,,,,,,"   79","H,,S",,,,,"  340",",,W","  320",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-27","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","    6",",,W",,,,,"   17",",,W",,,,,,,,,,,"   83","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-28","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   44",",,W",,,,,"   60",",,W",,,,,,,,,,,"  115","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"  134",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-29","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -10",",,W",,,,,"   24",",,W",,,,,,,,,,,"   47","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-30","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   17",",,W",,,,,"   34",",,W",,,,,,,,,,,"   61","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-01-31","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   56",",,W",,,,,"   49",",,W",,,,,,,,,,,"   87","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-01","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    3",",,W,2400","    0",",,W","    0",",,W","  172",",,W","  117",",,W",,,,,"   36",",,W",,,,,,,,,,,"  140","H,,S",,,,,"  130",",,W","  180",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-02","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    3",",,W,2400","    0",",,W","    0",",,W","  189",",,W","  122",",,W",,,,,"   40",",,W",,,,,,,,,,,"  151","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-03","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  161",",,W",,,,,"   54",",,W",,,,,,,,,,,"  178","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-04","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","  172",",,W",,,,,"   38",",,W",,,,,,,,,,,"  208","H,,S",,,,,"  170",",,W","  150",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-05","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  178",",,W",,,,,"   53",",,W",,,,,,,,,,,"  215","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-06","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  256",",,W","  206",",,W",,,,,"   58",",,W",,,,,,,,,,,"  225","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-07","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   79",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   -5",",,W",,,,,"   77",",,W",,,,,,,,,,,"  137","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"  139",",,W","  192",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-08","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -38",",,W",,,,,"   39",",,W",,,,,,,,,,,"   -3","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-09","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   30",",,W,2400","    0",",,W","    0",",,W","   44",",,W","   17",",,W",,,,,"   34",",,W",,,,,,,,,,,"   28","H,,S",,,,,"  100",",,W","  130",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-10","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   23",",,W,2400","    0",",,W","    0",",,W","   72",",,W","   22",",,W",,,,,"   34",",,W",,,,,,,,,,,"   39","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"   72",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-11","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   86",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   72",",,W",,,,,"   36",",,W",,,,,,,,,,,"  102","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-12","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   56",",,W",,,,,"   52",",,W",,,,,,,,,,,"  114","H,,S",,,,,"  320",",,W","  350",",,W",,,,,,,,,"  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-13","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   22",",,W",,,,,"   53",",,W",,,,,,,,,,,"   96","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-14","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  106",",,W",,,,,"   49",",,W",,,,,,,,,,,"  161","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-15","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   28",",,W",,,,,"   43",",,W",,,,,,,,,,,"  167","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-16","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","   67",",,W","   17",",,W",,,,,"   32",",,W",,,,,,,,,,,"   41","H,,S",,,,,"  130",",,W","   40",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-17","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    3",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   44",",,W",,,,,"   40",",,W",,,,,,,,,,,"   73","H,,S",,,,,"  360",",,W","  340",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-18","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   17",",,W",,,,,"   45",",,W",,,,,,,,,,,"   56","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-19","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","  104",",,W,2400","    0",",,W","    0",",,W","   44",",,W","   28",",,W",,,,,"   34",",,W",,,,,,,,,,,"   39","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-20","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   33",",,W",,,,,"   34",",,W",,,,,,,,,,,"   64","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-21","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   25",",,W,2400","    0","T,,W","    0",",,W","  111",",,W","   61",",,W",,,,,"   43",",,W",,,,,,,,,,,"   91","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-22","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   10",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   83",",,W",,,,,"   31",",,W",,,,,,,,,,,"   92","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-23","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    5",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   89",",,W",,,,,"   63",",,W",,,,,,,,,,,"  137","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,,,"  143",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-24","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   33",",,W",,,,,"   35",",,W",,,,,,,,,,,"  104","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-25","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   39",",,W",,,,,"   53",",,W",,,,,,,,,,,"  104","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-26","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  172",",,W","  106",",,W",,,,,"   44",",,W",,,,,,,,,,,"  133","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-27","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","  183",",,W","    6",",,W",,,,,"   42",",,W",,,,,,,,,,,"  140","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-02-28","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0","T,,W,2400","    0",",,W","    0",",,W","   39",",,W","   -5",",,W",,,,,"   46",",,W",,,,,,,,,,,"   10","H,,S",,,,,"  330",",,W","  360",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-03-01","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   11",",,W",,,,,"   22",",,W",,,,,,,,,,,"   31","H,,S",,,,,"   30",",,W","   40",",,W",,,,,,,,,"   45",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-03-02","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","   23",",,W,2400","    0",",,W","    0",",,W","   67",",,W","   39",",,W",,,,,"   31",",,W",,,,,,,,,,,"   56","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-03-03","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    8",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -21",",,W",,,,,"   71",",,W",,,,,,,,,,,"   42","H,,S",,,,,"   10",",,W","  350",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-03-04","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -55",",,W",,,,,"   62",",,W",,,,,,,,,,,"  -24","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-03-05","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -49",",,W",,,,,"   32",",,W",,,,,,,,,,,"    0","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-03-06","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -27",",,W",,,,,"   40",",,W",,,,,,,,,,,"   43","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-03-07","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   72",",,W",,,,,"   62",",,W",,,,,,,,,,,"  135","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013960","2019-03-08","32.8519","-96.8555","134.1","DALLAS FAA AIRPORT, TX US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  167",",,W",,,,,"   50",",,W",,,,,,,,,,,"  203","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
