"ASN00004028","2018-06-12","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,"  170",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-13","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00004028","2018-06-14","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,,,,,,,"    3",",,a",,,,,,,"  300",",,a"
"ASN00004028","2018-06-15","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a","  285",",,a",,,,,"    3",",,a",,,,,,,"  110",",,a",,
"ASN00004028","2018-06-16","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a","  320",",,a","  155",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-17","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a","  300",",,a","  170",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-18","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a","  270",",,a","  155",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-19","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,"  125",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-20","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  285",",,a"
"ASN00004028","2018-06-21","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,,,,,"    2",",,a",,,,,,,"  145",",,a",,
"ASN00004028","2018-06-22","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00004028","2018-06-23","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,,,,,,,"    3",",,a",,,,,,,"  290",",,a"
"ASN00004028","2018-06-24","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a","  265",",,a",,,,,"    3",",,a",,,,,,,"  125",",,a",,
"ASN00004028","2018-06-25","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a","  265",",,a","  125",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-26","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a","  280",",,a","  125",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-27","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a","  280",",,a","  125",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-28","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,"  100",",,a",,,,,,,,,,,,,,
"ASN00004028","2018-06-29","-20.1078","119.5811","9.0","PARDOO STATION, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  290",",,a"
