"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00206354","2018-06-22","46.6038","-85.0396","191.4","PARADISE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   61",",,7","   72",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-06-23","46.6038","-85.0396","191.4","PARADISE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   61",",,7","  189",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-06-24","46.6038","-85.0396","191.4","PARADISE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  128",",,7","  128",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-06-25","46.6038","-85.0396","191.4","PARADISE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   67",",,7","  111",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-06-26","46.6038","-85.0396","191.4","PARADISE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   83",",,7","  128",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-06-27","46.6038","-85.0396","191.4","PARADISE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  128",",,7","  144",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-06-28","46.6038","-85.0396","191.4","PARADISE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  122",",,7","  150",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-06-29","46.6038","-85.0396","191.4","PARADISE, MI US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  144",",,7","  167",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-06-30","46.6038","-85.0396","191.4","PARADISE, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  167",",,7","  222",",,7,0700",,,,,,,,,,,,
"USC00206354","2018-07-01","46.6038","-85.0396","191.4","PARADISE, MI US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  172",",,7","  189",",,7,0700",,,,,,,,,,,,
